BEGIN: 2016-04-27 07:12:52 -0300
ongraphs,01111,0,0.870297471,2,200
ongraphs,01111,1,0.149835988,16,200
ongraphs,01111,2,0.120915303,2,200
ongraphs,01111,3,1.723742099,202,200
ongraphs,01111,4,0.447043499,1366,200
ongraphs,01111,5,0.06380778,1,200
ongraphs,01111,6,0.054737954,1,200
ongraphs,01111,7,0.057377817,2,200
ongraphs,01111,8,0.104286005,1,200
ongraphs,01111,9,0.697298418,399,200
ongraphs,01111,10,0.067911164,1,200
ongraphs,01111,11,0.039194084,3,200
ongraphs,01111,12,0.081972437,1,200
ongraphs,01111,13,0.054429485,1,200
ongraphs,01111,14,2.215983534,26,200
ongraphs,01111,15,0.043139324,1,200
ongraphs,01111,16,0.067092913,1,200
ongraphs,01111,17,0.05975818,1,200
ongraphs,01111,18,0.036541138,1,200
ongraphs,01111,19,0.053157253,1,200
ongraphs,01111,20,0.051206192,1,200
ongraphs,01111,21,0.035933497,1,200
ongraphs,01111,22,0.036260835,1,200
ongraphs,01111,23,0.040430372,1,200
ongraphs,01111,24,0.053081853,1,200
ongraphs,01111,25,0.045751719,1,200
ongraphs,01111,26,1.333588288,78,200
ongraphs,01111,27,0.043426731,1,200
ongraphs,01111,28,0.063051354,1,200
ongraphs,01111,29,0.034810193,1,200
ongraphs,01111,30,0.05282348,1,200
ongraphs,01111,31,0.06817292,2,200
ongraphs,01111,32,0.053047496,1,200
ongraphs,01111,33,0.035649951,3,200
ongraphs,01111,34,0.058629778,1,200
ongraphs,01111,35,0.071627035,1,200
ongraphs,01111,36,0.054229843,1,200
ongraphs,01111,37,0.08205821,64,200
ongraphs,01111,38,0.042920267,1,200
ongraphs,01111,39,0.237880021,1388,200
ongraphs,01111,40,0.032469808,1,200
ongraphs,01111,41,1.277259779,1,200
ongraphs,01111,42,0.041413734,1,200
ongraphs,01111,43,0.03085587,1,200
ongraphs,01111,44,0.065776945,1,200
ongraphs,01111,45,0.038348726,1,200
ongraphs,01111,46,0.273543276,1,200
ongraphs,01111,47,0.056550662,2,200
ongraphs,01111,48,0.029756005,1,200
ongraphs,01111,49,0.051116268,1,200
ongraphs,01111,50,0.055256129,10,200
ongraphs,01111,51,0.030416579,2,200
ongraphs,01111,52,0.029094274,1,200
ongraphs,01111,53,0.036883904,1,200
ongraphs,01111,54,0.092657084,1,200
ongraphs,01111,55,0.079187528,1,200
ongraphs,01111,56,0.02905146,1,200
ongraphs,01111,57,0.057370588,1,200
ongraphs,01111,58,0.452388493,12,200
ongraphs,01111,59,0.035745368,10,200
ongraphs,01111,60,0.069348822,2,200
ongraphs,01111,61,0.083383202,3,200
ongraphs,01111,62,1.26377569,20,200
ongraphs,01111,63,0.028920807,1,200
ongraphs,01111,64,0.046571787,1,200
ongraphs,01111,65,0.044733062,4,200
ongraphs,01111,66,0.056821143,8,200
ongraphs,01111,67,0.039680767,2,200
ongraphs,01111,68,0.050437575,1,200
ongraphs,01111,69,0.03542428,1,200
ongraphs,01111,70,0.076417885,2,200
ongraphs,01111,71,0.089621071,2,200
ongraphs,01111,72,0.040053635,24,200
ongraphs,01111,73,0.094803024,159,200
ongraphs,01111,74,0.065671996,2,200
ongraphs,01111,75,0.048496509,1,200
ongraphs,01111,76,0.028775295,3,200
ongraphs,01111,77,0.040494728,2,200
ongraphs,01111,78,134.328101049,,timeout
ongraphs,01111,79,120.119076388,,timeout
ongraphs,01111,80,120.119163529,,timeout
ongraphs,01111,81,120.062813764,,timeout
ongraphs,01111,82,120.119963826,,timeout
ongraphs,01111,83,120.118318956,,timeout
ongraphs,01111,84,120.118853135,,timeout
ongraphs,01111,85,120.118866538,,timeout
ongraphs,01111,86,120.083224546,,timeout
ongraphs,01111,87,120.07295812,,timeout
END: 2016-04-27 07:33:21 -0300
