BEGIN: 2016-04-27 01:33:33 -0300
ongraphs,01000,0,4.927263081,44,200
ongraphs,01000,1,21.236901019,2887,200
ongraphs,01000,2,170.807118187,,timeout
ongraphs,01000,3,120.097773224,,timeout
ongraphs,01000,4,120.122042987,,timeout
ongraphs,01000,5,120.066061605,,timeout
ongraphs,01000,6,120.120484192,,timeout
ongraphs,01000,7,120.018974432,,timeout
ongraphs,01000,8,120.122102972,,timeout
ongraphs,01000,9,120.089231331,,timeout
ongraphs,01000,10,120.122138652,,timeout
ongraphs,01000,11,120.111328822,,timeout
END: 2016-04-27 01:54:51 -0300
