BEGIN: 2016-04-23 10:07:49 -0300
osgprop,11111,0,2.426063718,1,200
osgprop,11111,1,0.172349174,1,200
osgprop,11111,2,0.126293707,1,200
osgprop,11111,3,0.104635813,1,200
osgprop,11111,4,0.086939127,1,200
osgprop,11111,5,0.08847198,1,200
osgprop,11111,6,0.088941499,1,200
osgprop,11111,7,0.133758936,1,200
osgprop,11111,8,0.02791195,1,200
osgprop,11111,9,0.03208753,1,200
osgprop,11111,10,0.065872842,1,200
osgprop,11111,11,0.036872042,1,200
osgprop,11111,12,0.138697355,1,200
osgprop,11111,13,0.04424042,1,200
osgprop,11111,14,0.082081485,1,200
osgprop,11111,15,0.254780037,1,200
osgprop,11111,16,0.033824828,1,200
osgprop,11111,17,0.046182901,1,200
osgprop,11111,18,0.031881114,1,200
osgprop,11111,19,0.011003708,1,200
osgprop,11111,20,0.021336984,1,200
osgprop,11111,21,0.081299585,1,200
osgprop,11111,22,0.010952721,1,200
osgprop,11111,23,0.038258113,1,200
osgprop,11111,24,0.056989109,1,200
osgprop,11111,25,0.011222904,1,200
osgprop,11111,26,0.013828127,1,200
osgprop,11111,27,0.057732301,1,200
osgprop,11111,28,0.034124329,1,200
osgprop,11111,29,0.116708185,1,200
osgprop,11111,30,0.029922896,1,200
osgprop,11111,31,0.134615389,1,200
osgprop,11111,32,0.029388318,1,200
osgprop,11111,33,0.036825554,1,200
osgprop,11111,34,0.063180663,1,200
osgprop,11111,35,0.014147584,1,200
osgprop,11111,36,0.030754576,1,200
osgprop,11111,37,0.052233272,1,200
osgprop,11111,38,0.036754488,1,200
osgprop,11111,39,0.059582986,1,200
osgprop,11111,40,0.08412262,1,200
osgprop,11111,41,0.034411225,1,200
osgprop,11111,42,0.033195278,1,200
osgprop,11111,43,0.018897958,1,200
osgprop,11111,44,0.038501108,1,200
osgprop,11111,45,0.025077181,1,200
osgprop,11111,46,0.082978015,1,200
osgprop,11111,47,0.09164951,1,200
osgprop,11111,48,0.137626266,1,200
osgprop,11111,49,0.288304568,1,200
osgprop,11111,50,0.024319512,1,200
osgprop,11111,51,0.049103353,1,200
osgprop,11111,52,0.020017295,1,200
osgprop,11111,53,0.022351164,1,200
osgprop,11111,54,0.025629497,1,200
