BEGIN: 2016-06-04 02:59:30 -0400
stdreif,path_2_v2,0,10.689774581,10000,200
stdreif,path_2_v2,1,60.863707394,,200
stdreif,path_2_v2,2,1.557059621,891,200
stdreif,path_2_v2,3,0.05622408,36,200
stdreif,path_2_v2,4,10.113481794,10000,200
stdreif,path_2_v2,5,0.066468012,8,200
stdreif,path_2_v2,6,126.79863594,,200
stdreif,path_2_v2,7,0.06390993,50,200
stdreif,path_2_v2,8,0.177820007,353,200
stdreif,path_2_v2,9,54.117698233,77,200
stdreif,path_2_v2,10,61.544347539,,200
stdreif,path_2_v2,11,0.096420766,12,200
stdreif,path_2_v2,12,0.100534249,390,200
stdreif,path_2_v2,13,0.759706245,5528,200
stdreif,path_2_v2,14,1.43689048,10000,200
stdreif,path_2_v2,15,0.20973456,10000,200
stdreif,path_2_v2,16,120.062254248,,timeout
stdreif,path_2_v2,17,13.485540248,564,200
stdreif,path_2_v2,18,3.909465095,10000,200
stdreif,path_2_v2,19,4.228507767,1,200
stdreif,path_2_v2,20,0.272343383,42,200
stdreif,path_2_v2,21,51.103422409,26,200
stdreif,path_2_v2,22,4.828938199,10000,200
stdreif,path_2_v2,23,41.327077256,978,200
stdreif,path_2_v2,24,120.111161472,,timeout
stdreif,path_2_v2,25,34.546277816,9,200
stdreif,path_2_v2,26,20.788083005,10000,200
stdreif,path_2_v2,27,60.732092396,,200
stdreif,path_2_v2,28,2.162586732,3,200
stdreif,path_2_v2,29,30.097528588,2361,200
stdreif,path_2_v2,30,1.149800458,1,200
stdreif,path_2_v2,31,26.571389623,10000,200
stdreif,path_2_v2,32,40.523992123,10000,200
stdreif,path_2_v2,33,6.815489521,10000,200
stdreif,path_2_v2,34,32.397027655,10000,200
stdreif,path_2_v2,35,4.429677727,65,200
stdreif,path_2_v2,36,0.184417137,1,200
stdreif,path_2_v2,37,5.758578087,1470,200
stdreif,path_2_v2,38,60.34954754,,200
stdreif,path_2_v2,39,120.061674968,,timeout
stdreif,path_2_v2,40,62.029953503,,200
stdreif,path_2_v2,41,60.394520901,,200
stdreif,path_2_v2,42,26.705800362,10000,200
stdreif,path_2_v2,43,120.120742616,,timeout
stdreif,path_2_v2,44,3.073761455,10000,200
stdreif,path_2_v2,45,4.041722597,237,200
