BEGIN: 2016-06-02 20:49:04 -0400
ngraphs,path_3_v2,0,120.112998104,,timeout
ngraphs,path_3_v2,1,120.119552133,,timeout
ngraphs,path_3_v2,2,120.032129793,,timeout
ngraphs,path_3_v2,3,120.119713827,,timeout
ngraphs,path_3_v2,4,120.10249957,,timeout
ngraphs,path_3_v2,5,120.119259046,,timeout
ngraphs,path_3_v2,6,120.114185358,,timeout
ngraphs,path_3_v2,7,120.065912625,,timeout
ngraphs,path_3_v2,8,120.069644637,,timeout
ngraphs,path_3_v2,9,120.093035901,,timeout
ngraphs,path_3_v2,10,120.082236034,,timeout
ngraphs,path_3_v2,11,120.103879996,,timeout
ngraphs,path_3_v2,12,120.063009962,,timeout
ngraphs,path_3_v2,13,120.041553787,,timeout
ngraphs,path_3_v2,14,120.120310009,,timeout
ngraphs,path_3_v2,15,120.122004852,,timeout
ngraphs,path_3_v2,16,120.013402736,,timeout
ngraphs,path_3_v2,17,120.051606922,,timeout
ngraphs,path_3_v2,18,120.075479729,,timeout
ngraphs,path_3_v2,19,120.099184797,,timeout
ngraphs,path_3_v2,20,120.121332838,,timeout
ngraphs,path_3_v2,21,120.103714392,,timeout
ngraphs,path_3_v2,22,120.009728617,,timeout
ngraphs,path_3_v2,23,120.016334865,,timeout
ngraphs,path_3_v2,24,120.083842873,,timeout
ngraphs,path_3_v2,25,120.067142254,,timeout
ngraphs,path_3_v2,26,120.105737326,,timeout
ngraphs,path_3_v2,27,120.116614243,,timeout
ngraphs,path_3_v2,28,120.101326466,,timeout
ngraphs,path_3_v2,29,120.062489882,,timeout
ngraphs,path_3_v2,30,120.118866963,,timeout
ngraphs,path_3_v2,31,120.069547109,,timeout
ngraphs,path_3_v2,32,120.068930968,,timeout
ngraphs,path_3_v2,33,120.109882508,,timeout
ngraphs,path_3_v2,34,120.122000266,,timeout
ngraphs,path_3_v2,35,120.07877145,,timeout
ngraphs,path_3_v2,36,120.060009297,,timeout
ngraphs,path_3_v2,37,120.121991879,,timeout
ngraphs,path_3_v2,38,120.117689255,,timeout
ngraphs,path_3_v2,39,120.105607131,,timeout
ngraphs,path_3_v2,40,120.119465162,,timeout
ngraphs,path_3_v2,41,120.11851951,,timeout
ngraphs,path_3_v2,42,120.118593182,,timeout
ngraphs,path_3_v2,43,120.113075729,,timeout
ngraphs,path_3_v2,44,120.120185457,,timeout
ngraphs,path_3_v2,45,120.119487086,,timeout
ngraphs,path_3_v2,46,120.117716969,,timeout
ngraphs,path_3_v2,47,120.044072689,,timeout
ngraphs,path_3_v2,48,120.121997815,,timeout
ngraphs,path_3_v2,49,120.111883906,,timeout
ngraphs,path_3_v2,50,120.121838198,,timeout
ngraphs,path_3_v2,51,120.121786306,,timeout
ngraphs,path_3_v2,52,120.119353189,,timeout
ngraphs,path_3_v2,53,120.12229515,,timeout
ngraphs,path_3_v2,54,120.117987428,,timeout
ngraphs,path_3_v2,55,120.11861439,,timeout
ngraphs,path_3_v2,56,120.118695242,,timeout
ngraphs,path_3_v2,57,120.082652519,,timeout
ngraphs,path_3_v2,58,120.118638518,,timeout
ngraphs,path_3_v2,59,120.119235456,,timeout
ngraphs,path_3_v2,60,120.085739492,,timeout
ngraphs,path_3_v2,61,120.059980052,,timeout
ngraphs,path_3_v2,62,120.068249011,,timeout
ngraphs,path_3_v2,63,120.110824688,,timeout
ngraphs,path_3_v2,64,120.090827649,,timeout
ngraphs,path_3_v2,65,120.119206292,,timeout
ngraphs,path_3_v2,66,120.095494445,,timeout
ngraphs,path_3_v2,67,120.102059237,,timeout
ngraphs,path_3_v2,68,120.102699371,,timeout
ngraphs,path_3_v2,69,120.11942593,,timeout
ngraphs,path_3_v2,70,120.073688737,,timeout
ngraphs,path_3_v2,71,120.044446729,,timeout
ngraphs,path_3_v2,72,120.121993613,,timeout
ngraphs,path_3_v2,73,120.016292655,,timeout
ngraphs,path_3_v2,74,120.120211444,,timeout
ngraphs,path_3_v2,75,120.061580629,,timeout
ngraphs,path_3_v2,76,120.062654686,,timeout
ngraphs,path_3_v2,77,120.11959342,,timeout
ngraphs,path_3_v2,78,120.095820918,,timeout
ngraphs,path_3_v2,79,120.084153779,,timeout
ngraphs,path_3_v2,80,120.079150918,,timeout
ngraphs,path_3_v2,81,120.121968809,,timeout
ngraphs,path_3_v2,82,120.121953884,,timeout
ngraphs,path_3_v2,83,120.063909818,,timeout
ngraphs,path_3_v2,84,120.093485279,,timeout
ngraphs,path_3_v2,85,120.119872263,,timeout
ngraphs,path_3_v2,86,120.118505319,,timeout
ngraphs,path_3_v2,87,120.112966483,,timeout
ngraphs,path_3_v2,88,120.106730983,,timeout
ngraphs,path_3_v2,89,120.119956204,,timeout
ngraphs,path_3_v2,90,120.118557294,,timeout
ngraphs,path_3_v2,91,120.055097279,,timeout
ngraphs,path_3_v2,92,120.118353962,,timeout
ngraphs,path_3_v2,93,120.068512094,,timeout
ngraphs,path_3_v2,94,120.064153411,,timeout
ngraphs,path_3_v2,95,120.030403066,,timeout
ngraphs,path_3_v2,96,120.120534354,,timeout
ngraphs,path_3_v2,97,120.118708765,,timeout
ngraphs,path_3_v2,98,120.008986722,,timeout
ngraphs,path_3_v2,99,120.121973582,,timeout
ngraphs,path_3_v2,100,120.122090318,,timeout
ngraphs,path_3_v2,101,120.120596475,,timeout
ngraphs,path_3_v2,102,120.005232235,,timeout
ngraphs,path_3_v2,103,120.120309914,,timeout
ngraphs,path_3_v2,104,120.061770838,,timeout
ngraphs,path_3_v2,105,120.121909014,,timeout
ngraphs,path_3_v2,106,120.121994366,,timeout
ngraphs,path_3_v2,107,120.122020681,,timeout
ngraphs,path_3_v2,108,120.120523542,,timeout
ngraphs,path_3_v2,109,120.118641125,,timeout
ngraphs,path_3_v2,110,120.118606306,,timeout
ngraphs,path_3_v2,111,120.121925361,,timeout
ngraphs,path_3_v2,112,120.093618329,,timeout
ngraphs,path_3_v2,113,120.121917136,,timeout
ngraphs,path_3_v2,114,120.036169488,,timeout
ngraphs,path_3_v2,115,120.065111377,,timeout
ngraphs,path_3_v2,116,120.118117931,,timeout
ngraphs,path_3_v2,117,120.076995347,,timeout
ngraphs,path_3_v2,118,120.08530064,,timeout
ngraphs,path_3_v2,119,120.120490787,,timeout
ngraphs,path_3_v2,120,120.118591733,,timeout
ngraphs,path_3_v2,121,120.066119678,,timeout
ngraphs,path_3_v2,122,120.059251837,,timeout
ngraphs,path_3_v2,123,120.083378782,,timeout
ngraphs,path_3_v2,124,120.117873928,,timeout
ngraphs,path_3_v2,125,120.060623443,,timeout
ngraphs,path_3_v2,126,120.008705689,,timeout
ngraphs,path_3_v2,127,120.068618888,,timeout
ngraphs,path_3_v2,128,120.073497756,,timeout
ngraphs,path_3_v2,129,120.121952889,,timeout
ngraphs,path_3_v2,130,120.121935664,,timeout
ngraphs,path_3_v2,131,120.120234481,,timeout
ngraphs,path_3_v2,132,120.122005458,,timeout
ngraphs,path_3_v2,133,120.069880444,,timeout
