BEGIN: 2016-06-06 14:50:16 -0400
naryrel,path_2_v2,0,9.808744108,10000,200
naryrel,path_2_v2,1,8.246468007,10000,200
naryrel,path_2_v2,2,10.957159011,891,200
naryrel,path_2_v2,3,3.692030587,36,200
naryrel,path_2_v2,4,4.877914858,10000,200
naryrel,path_2_v2,5,2.278015929,8,200
naryrel,path_2_v2,6,1.12511478,10000,200
naryrel,path_2_v2,7,1.219816415,50,200
naryrel,path_2_v2,8,4.977509407,353,200
naryrel,path_2_v2,9,3.171059263,77,200
naryrel,path_2_v2,10,2.817640563,10000,200
naryrel,path_2_v2,11,1.266929912,12,200
naryrel,path_2_v2,12,4.600120369,390,200
naryrel,path_2_v2,13,9.612376435,5528,200
naryrel,path_2_v2,14,0.895521286,10000,200
naryrel,path_2_v2,15,1.266791187,10000,200
naryrel,path_2_v2,16,1.868641144,111,200
naryrel,path_2_v2,17,10.618640166,564,200
naryrel,path_2_v2,18,16.787753409,10000,200
naryrel,path_2_v2,19,1.029742127,1,200
naryrel,path_2_v2,20,0.478852778,42,200
naryrel,path_2_v2,21,1.20530102,26,200
naryrel,path_2_v2,22,0.479741348,10000,200
naryrel,path_2_v2,23,1.556707704,978,200
naryrel,path_2_v2,24,6.646151869,10000,200
naryrel,path_2_v2,25,0.154958715,9,200
naryrel,path_2_v2,26,1.732170165,10000,200
naryrel,path_2_v2,27,2.616384543,10000,200
naryrel,path_2_v2,28,0.931976858,3,200
naryrel,path_2_v2,29,5.304263625,2361,200
naryrel,path_2_v2,30,0.56107392,1,200
naryrel,path_2_v2,31,1.321034974,10000,200
naryrel,path_2_v2,32,0.441812446,10000,200
naryrel,path_2_v2,33,1.622461683,10000,200
naryrel,path_2_v2,34,1.00854164,10000,200
naryrel,path_2_v2,35,0.429966955,65,200
naryrel,path_2_v2,36,0.065491121,1,200
naryrel,path_2_v2,37,0.348700793,1470,200
naryrel,path_2_v2,38,0.441733323,10000,200
naryrel,path_2_v2,39,0.331606781,10000,200
