BEGIN: 2016-06-03 16:57:12 -0400
sgprop,path_3_v2,0,37.939122286,10000,200
sgprop,path_3_v2,1,120.118690645,,timeout
sgprop,path_3_v2,2,120.122025776,,timeout
sgprop,path_3_v2,3,120.118744861,,timeout
sgprop,path_3_v2,4,120.063161264,,timeout
sgprop,path_3_v2,5,120.122041065,,timeout
sgprop,path_3_v2,6,120.11889393,,timeout
sgprop,path_3_v2,7,120.121925052,,timeout
sgprop,path_3_v2,8,120.103194885,,timeout
sgprop,path_3_v2,9,120.073520397,,timeout
sgprop,path_3_v2,10,120.118287672,,timeout
sgprop,path_3_v2,11,120.119514663,,timeout
sgprop,path_3_v2,12,120.122094776,,timeout
sgprop,path_3_v2,13,120.121986329,,timeout
sgprop,path_3_v2,14,120.1220234,,timeout
sgprop,path_3_v2,15,120.121987616,,timeout
sgprop,path_3_v2,16,120.054332165,,timeout
sgprop,path_3_v2,17,120.122029649,,timeout
sgprop,path_3_v2,18,120.122031596,,timeout
sgprop,path_3_v2,19,120.138972515,,timeout
sgprop,path_3_v2,20,120.122119525,,timeout
sgprop,path_3_v2,21,120.12124832,,timeout
sgprop,path_3_v2,22,120.006134893,,timeout
sgprop,path_3_v2,23,120.121985623,,timeout
sgprop,path_3_v2,24,120.122015381,,timeout
sgprop,path_3_v2,25,120.12204005,,timeout
sgprop,path_3_v2,26,120.118704624,,timeout
sgprop,path_3_v2,27,120.070508604,,timeout
sgprop,path_3_v2,28,120.118520672,,timeout
sgprop,path_3_v2,29,120.069096642,,timeout
sgprop,path_3_v2,30,120.12198765,,timeout
sgprop,path_3_v2,31,120.122004583,,timeout
sgprop,path_3_v2,32,120.115880872,,timeout
sgprop,path_3_v2,33,120.006484583,,timeout
sgprop,path_3_v2,34,120.036648578,,timeout
sgprop,path_3_v2,35,120.122143876,,timeout
sgprop,path_3_v2,36,120.122118612,,timeout
sgprop,path_3_v2,37,120.10160279,,timeout
sgprop,path_3_v2,38,120.123136496,,timeout
sgprop,path_3_v2,39,120.122019726,,timeout
sgprop,path_3_v2,40,120.121641392,,timeout
sgprop,path_3_v2,41,120.122146753,,timeout
sgprop,path_3_v2,42,120.121870075,,timeout
sgprop,path_3_v2,43,120.122078669,,timeout
sgprop,path_3_v2,44,120.122022984,,timeout
sgprop,path_3_v2,45,120.121999196,,timeout
sgprop,path_3_v2,46,120.121963634,,timeout
sgprop,path_3_v2,47,120.117431316,,timeout
sgprop,path_3_v2,48,120.122004074,,timeout
sgprop,path_3_v2,49,120.062522776,,timeout
sgprop,path_3_v2,50,120.062513255,,timeout
sgprop,path_3_v2,51,120.119562044,,timeout
sgprop,path_3_v2,52,120.118457358,,timeout
sgprop,path_3_v2,53,120.119330763,,timeout
sgprop,path_3_v2,54,120.122041612,,timeout
sgprop,path_3_v2,55,120.062498399,,timeout
