BEGIN: 2016-04-22 09:57:37 -0300
ostdreif,11011,0,7.032179759,1,200
ostdreif,11011,1,0.188113414,1,200
ostdreif,11011,2,0.043842291,1,200
ostdreif,11011,3,0.092157126,1,200
ostdreif,11011,4,0.032537381,1,200
ostdreif,11011,5,0.074754724,1,200
ostdreif,11011,6,0.076600038,1,200
ostdreif,11011,7,0.119120232,2,200
ostdreif,11011,8,0.019676742,1,200
ostdreif,11011,9,0.031685788,1,200
ostdreif,11011,10,0.02529295,1,200
ostdreif,11011,11,0.10534073,1,200
ostdreif,11011,12,0.017351042,1,200
ostdreif,11011,13,0.048352708,1,200
ostdreif,11011,14,0.014133166,1,200
ostdreif,11011,15,0.033640988,1,200
ostdreif,11011,16,0.017035279,1,200
ostdreif,11011,17,0.053648576,1,200
ostdreif,11011,18,0.01664112,1,200
ostdreif,11011,19,0.009432399,1,200
ostdreif,11011,20,0.046553087,2,200
ostdreif,11011,21,0.333386905,1,200
ostdreif,11011,22,0.037551558,1,200
ostdreif,11011,23,0.012708785,1,200
ostdreif,11011,24,0.016821248,1,200
ostdreif,11011,25,0.015248865,1,200
ostdreif,11011,26,0.029005126,1,200
ostdreif,11011,27,0.010423964,1,200
ostdreif,11011,28,0.008944402,1,200
ostdreif,11011,29,0.041135709,1,200
ostdreif,11011,30,0.009190559,1,200
ostdreif,11011,31,0.042412973,1,200
ostdreif,11011,32,0.029076357,1,200
ostdreif,11011,33,0.01656086,1,200
ostdreif,11011,34,0.005290156,1,200
ostdreif,11011,35,0.006645414,1,200
ostdreif,11011,36,0.008805288,1,200
ostdreif,11011,37,0.046181703,1,200
ostdreif,11011,38,0.015081842,1,200
ostdreif,11011,39,0.009947229,1,200
ostdreif,11011,40,0.090441164,1,200
ostdreif,11011,41,0.051537306,1,200
ostdreif,11011,42,0.012828996,1,200
ostdreif,11011,43,0.05776843,1,200
ostdreif,11011,44,0.010253,2,200
ostdreif,11011,45,0.006928715,1,200
ostdreif,11011,46,0.019470248,1,200
ostdreif,11011,47,0.00694367,2,200
ostdreif,11011,48,0.070789994,1,200
ostdreif,11011,49,0.106281507,1,200
ostdreif,11011,50,0.007094186,1,200
ostdreif,11011,51,0.014549263,1,200
ostdreif,11011,52,0.008833522,1,200
ostdreif,11011,53,0.039189059,2,200
ostdreif,11011,54,0.156606934,1,200
ostdreif,11011,55,0.008741621,1,200
ostdreif,11011,56,0.008761775,1,200
ostdreif,11011,57,0.059921433,1,200
ostdreif,11011,58,0.044271361,1,200
ostdreif,11011,59,0.006892226,1,200
ostdreif,11011,60,0.010095331,1,200
ostdreif,11011,61,0.01463879,1,200
ostdreif,11011,62,0.011983298,1,200
ostdreif,11011,63,0.038887626,5,200
ostdreif,11011,64,0.016657032,1,200
ostdreif,11011,65,0.029406722,1,200
ostdreif,11011,66,0.015754235,1,200
ostdreif,11011,67,0.01387096,1,200
ostdreif,11011,68,0.005927912,1,200
ostdreif,11011,69,0.012009945,1,200
ostdreif,11011,70,0.005585804,1,200
ostdreif,11011,71,0.00802799,1,200
ostdreif,11011,72,0.005531832,1,200
ostdreif,11011,73,0.007490015,1,200
ostdreif,11011,74,0.006703303,1,200
ostdreif,11011,75,0.01077817,1,200
ostdreif,11011,76,0.011264747,1,200
ostdreif,11011,77,0.009088988,1,200
ostdreif,11011,78,0.004825546,1,200
ostdreif,11011,79,0.007951067,1,200
ostdreif,11011,80,0.009427019,1,200
ostdreif,11011,81,0.012887645,1,200
ostdreif,11011,82,0.094674223,1,200
ostdreif,11011,83,0.039744891,3,200
ostdreif,11011,84,0.013969783,1,200
ostdreif,11011,85,0.009621363,1,200
ostdreif,11011,86,0.010963414,1,200
ostdreif,11011,87,0.023323638,1,200
ostdreif,11011,88,0.009595564,1,200
ostdreif,11011,89,0.009075095,1,200
ostdreif,11011,90,0.010148692,1,200
ostdreif,11011,91,0.010232533,1,200
ostdreif,11011,92,0.007259677,1,200
ostdreif,11011,93,0.007526725,1,200
ostdreif,11011,94,0.009326889,1,200
ostdreif,11011,95,0.018358137,1,200
ostdreif,11011,96,0.008636486,1,200
ostdreif,11011,97,0.007827925,1,200
ostdreif,11011,98,0.008945485,1,200
ostdreif,11011,99,0.008795758,1,200
ostdreif,11011,100,0.005744692,1,200
ostdreif,11011,101,0.010262989,1,200
ostdreif,11011,102,0.012761706,1,200
ostdreif,11011,103,0.006638766,1,200
ostdreif,11011,104,0.014499414,1,200
ostdreif,11011,105,0.007278947,1,200
ostdreif,11011,106,0.005362711,1,200
ostdreif,11011,107,0.010241723,1,200
ostdreif,11011,108,0.00716772,1,200
ostdreif,11011,109,0.011010977,1,200
ostdreif,11011,110,0.007082141,1,200
ostdreif,11011,111,0.007070464,1,200
ostdreif,11011,112,0.013224203,1,200
ostdreif,11011,113,0.008539524,1,200
ostdreif,11011,114,0.00700912,1,200
ostdreif,11011,115,0.007214477,1,200
ostdreif,11011,116,0.007191214,1,200
ostdreif,11011,117,0.006806593,1,200
ostdreif,11011,118,0.008491859,1,200
ostdreif,11011,119,0.00686474,1,200
ostdreif,11011,120,0.006753833,2,200
ostdreif,11011,121,0.016715142,1,200
ostdreif,11011,122,0.011510075,1,200
ostdreif,11011,123,0.008461462,1,200
ostdreif,11011,124,0.104272938,1,200
ostdreif,11011,125,0.015706344,1,200
ostdreif,11011,126,0.007006113,1,200
ostdreif,11011,127,0.007142488,1,200
ostdreif,11011,128,0.085640184,1,200
ostdreif,11011,129,0.011156368,1,200
ostdreif,11011,130,0.045956213,1,200
ostdreif,11011,131,0.011133723,1,200
ostdreif,11011,132,0.008329181,2,200
ostdreif,11011,133,0.010518959,1,200
ostdreif,11011,134,0.0104888,1,200
ostdreif,11011,135,0.009133396,1,200
ostdreif,11011,136,0.008046018,1,200
ostdreif,11011,137,0.027158241,1,200
ostdreif,11011,138,0.008198445,2,200
ostdreif,11011,139,0.013115192,1,200
ostdreif,11011,140,0.01095877,1,200
ostdreif,11011,141,0.007439509,1,200
ostdreif,11011,142,0.012063589,1,200
ostdreif,11011,143,0.010959774,1,200
ostdreif,11011,144,0.011780474,2,200
ostdreif,11011,145,0.009207972,1,200
ostdreif,11011,146,0.006342327,2,200
ostdreif,11011,147,0.013391024,1,200
ostdreif,11011,148,0.005621058,1,200
ostdreif,11011,149,0.009399315,1,200
ostdreif,11011,150,0.011232463,1,200
ostdreif,11011,151,0.0274605,27,200
ostdreif,11011,152,0.008869215,1,200
ostdreif,11011,153,0.008205667,1,200
ostdreif,11011,154,0.012830083,1,200
ostdreif,11011,155,0.007278106,1,200
ostdreif,11011,156,0.006480876,1,200
ostdreif,11011,157,0.008302408,1,200
ostdreif,11011,158,0.013148795,1,200
ostdreif,11011,159,0.011882283,1,200
ostdreif,11011,160,0.008395151,1,200
ostdreif,11011,161,0.005796592,1,200
ostdreif,11011,162,0.005977221,1,200
ostdreif,11011,163,0.006110592,1,200
ostdreif,11011,164,0.01052144,2,200
ostdreif,11011,165,0.005639277,1,200
ostdreif,11011,166,0.005246004,1,200
ostdreif,11011,167,0.035334656,1,200
ostdreif,11011,168,0.009611812,3,200
ostdreif,11011,169,0.008062968,1,200
ostdreif,11011,170,0.011418377,1,200
ostdreif,11011,171,0.013797668,1,200
ostdreif,11011,172,0.008146991,1,200
ostdreif,11011,173,0.007176237,1,200
ostdreif,11011,174,0.016767382,1,200
ostdreif,11011,175,0.008727598,1,200
ostdreif,11011,176,0.006916564,1,200
ostdreif,11011,177,0.010743635,1,200
ostdreif,11011,178,0.00792044,1,200
ostdreif,11011,179,0.146289637,1,200
ostdreif,11011,180,0.018665085,1,200
ostdreif,11011,181,0.015225971,1,200
ostdreif,11011,182,0.0104978,1,200
ostdreif,11011,183,0.005224765,1,200
ostdreif,11011,184,0.006667869,1,200
ostdreif,11011,185,0.009240695,2,200
ostdreif,11011,186,0.00731328,1,200
ostdreif,11011,187,0.007801144,1,200
ostdreif,11011,188,0.004944018,1,200
ostdreif,11011,189,0.013023072,1,200
ostdreif,11011,190,0.005252035,1,200
ostdreif,11011,191,0.007696155,1,200
ostdreif,11011,192,0.009234608,1,200
ostdreif,11011,193,0.007501383,1,200
ostdreif,11011,194,0.248285966,1,200
ostdreif,11011,195,0.007443226,1,200
ostdreif,11011,196,0.006247281,1,200
ostdreif,11011,197,0.008231594,1,200
ostdreif,11011,198,0.007912372,1,200
ostdreif,11011,199,0.011502885,5,200
ostdreif,11011,200,0.009474574,1,200
ostdreif,11011,201,0.007300879,2,200
ostdreif,11011,202,0.006700991,1,200
ostdreif,11011,203,0.005095161,1,200
ostdreif,11011,204,0.009822695,1,200
ostdreif,11011,205,0.006592029,1,200
ostdreif,11011,206,0.008787145,1,200
ostdreif,11011,207,0.005226751,1,200
ostdreif,11011,208,0.005084046,1,200
ostdreif,11011,209,0.013399899,1,200
ostdreif,11011,210,0.016553506,1,200
ostdreif,11011,211,0.005783861,1,200
ostdreif,11011,212,0.004964271,1,200
ostdreif,11011,213,0.004934946,1,200
ostdreif,11011,214,0.00823853,1,200
ostdreif,11011,215,0.007472063,1,200
ostdreif,11011,216,0.00657205,1,200
ostdreif,11011,217,0.009450479,1,200
ostdreif,11011,218,0.004986871,1,200
ostdreif,11011,219,0.028775074,1,200
ostdreif,11011,220,0.010087402,1,200
ostdreif,11011,221,0.01312425,2,200
ostdreif,11011,222,0.005908831,1,200
ostdreif,11011,223,0.007984421,1,200
ostdreif,11011,224,0.009217609,1,200
ostdreif,11011,225,0.005942076,12,200
ostdreif,11011,226,0.035419097,6,200
ostdreif,11011,227,0.013177265,1,200
ostdreif,11011,228,0.01077141,1,200
ostdreif,11011,229,0.007409841,1,200
ostdreif,11011,230,0.008480568,1,200
ostdreif,11011,231,0.007267793,1,200
ostdreif,11011,232,0.007689731,1,200
ostdreif,11011,233,0.012208387,1,200
ostdreif,11011,234,0.006892618,1,200
ostdreif,11011,235,0.005349455,1,200
ostdreif,11011,236,0.005395956,1,200
ostdreif,11011,237,0.010333019,1,200
ostdreif,11011,238,0.007521707,1,200
ostdreif,11011,239,0.006463283,1,200
ostdreif,11011,240,0.006804381,1,200
ostdreif,11011,241,0.005154616,1,200
ostdreif,11011,242,0.005987879,1,200
ostdreif,11011,243,0.006218341,2,200
ostdreif,11011,244,0.005128878,1,200
ostdreif,11011,245,0.007128607,1,200
ostdreif,11011,246,0.005545128,1,200
ostdreif,11011,247,0.010641995,1,200
ostdreif,11011,248,0.092364747,2,200
ostdreif,11011,249,0.007606647,2,200
ostdreif,11011,250,0.008189147,1,200
ostdreif,11011,251,0.008076591,1,200
ostdreif,11011,252,0.009625472,1,200
ostdreif,11011,253,0.005544775,1,200
ostdreif,11011,254,0.006935677,1,200
ostdreif,11011,255,0.008255114,1,200
ostdreif,11011,256,0.006447767,1,200
ostdreif,11011,257,0.00703493,1,200
ostdreif,11011,258,0.007396243,1,200
ostdreif,11011,259,0.005394318,1,200
ostdreif,11011,260,0.025863232,1,200
