BEGIN: 2016-04-21 23:43:02 -0300
ongraphs,10111,0,1.086517313,1,200
ongraphs,10111,1,0.210704898,1,200
ongraphs,10111,2,1.34403147,1,200
ongraphs,10111,3,0.095546639,1,200
ongraphs,10111,4,0.168705529,1,200
ongraphs,10111,5,0.905591577,1,200
ongraphs,10111,6,0.095352136,1,200
ongraphs,10111,7,0.16702661,1,200
ongraphs,10111,8,0.020286946,1,200
ongraphs,10111,9,0.510549416,1,200
ongraphs,10111,10,0.076194449,1,200
ongraphs,10111,11,0.146293699,1,200
ongraphs,10111,12,0.004616374,1,200
ongraphs,10111,13,0.171883972,1,200
ongraphs,10111,14,0.049206147,1,200
ongraphs,10111,15,0.107176584,1,200
ongraphs,10111,16,0.01079256,1,200
ongraphs,10111,17,0.054331551,1,200
ongraphs,10111,18,0.004404798,1,200
ongraphs,10111,19,0.010429542,1,200
ongraphs,10111,20,0.183786047,1,200
ongraphs,10111,21,0.029191431,1,200
ongraphs,10111,22,0.1587347,1,200
ongraphs,10111,23,0.011755148,1,200
ongraphs,10111,24,0.01876553,1,200
ongraphs,10111,25,0.034567123,1,200
ongraphs,10111,26,0.167379668,1,200
ongraphs,10111,27,0.005148985,1,200
ongraphs,10111,28,0.004189818,1,200
ongraphs,10111,29,0.051526564,1,200
ongraphs,10111,30,0.004207047,1,200
ongraphs,10111,31,0.195049297,1,200
ongraphs,10111,32,0.024428319,1,200
ongraphs,10111,33,0.016285326,1,200
ongraphs,10111,34,0.011543054,1,200
ongraphs,10111,35,0.004317051,1,200
ongraphs,10111,36,0.017441816,1,200
ongraphs,10111,37,0.124409501,1,200
ongraphs,10111,38,0.177856756,1,200
ongraphs,10111,39,0.129166575,1,200
ongraphs,10111,40,0.108829583,1,200
ongraphs,10111,41,0.025462716,1,200
ongraphs,10111,42,0.028166234,1,200
ongraphs,10111,43,0.153858677,1,200
ongraphs,10111,44,0.005463272,1,200
ongraphs,10111,45,0.005051294,1,200
ongraphs,10111,46,0.016519677,1,200
ongraphs,10111,47,0.004886118,1,200
ongraphs,10111,48,0.087675469,1,200
ongraphs,10111,49,0.26996342,1,200
ongraphs,10111,50,0.007563979,1,200
ongraphs,10111,51,0.004360687,1,200
ongraphs,10111,52,0.013544224,1,200
ongraphs,10111,53,0.114572201,1,200
ongraphs,10111,54,0.275212676,1,200
ongraphs,10111,55,0.126417645,1,200
ongraphs,10111,56,0.169925321,1,200
ongraphs,10111,57,0.070965045,1,200
ongraphs,10111,58,0.031497553,1,200
ongraphs,10111,59,0.005151431,1,200
ongraphs,10111,60,0.011738354,1,200
ongraphs,10111,61,0.067954331,1,200
ongraphs,10111,62,0.006692399,1,200
ongraphs,10111,63,0.15961555,1,200
ongraphs,10111,64,0.018309117,1,200
ongraphs,10111,65,0.032967985,1,200
ongraphs,10111,66,0.011543348,1,200
ongraphs,10111,67,0.011673611,1,200
ongraphs,10111,68,0.012469578,1,200
ongraphs,10111,69,0.004350291,1,200
ongraphs,10111,70,0.012210329,1,200
ongraphs,10111,71,0.071603717,1,200
ongraphs,10111,72,0.006372266,1,200
ongraphs,10111,73,0.004866418,1,200
ongraphs,10111,74,0.011522247,1,200
ongraphs,10111,75,0.036084987,1,200
ongraphs,10111,76,0.039934674,1,200
ongraphs,10111,77,0.00817446,1,200
ongraphs,10111,78,0.004004747,1,200
ongraphs,10111,79,0.013174342,1,200
ongraphs,10111,80,0.004329661,1,200
ongraphs,10111,81,0.004441567,1,200
ongraphs,10111,82,0.177367774,1,200
ongraphs,10111,83,0.036905722,3,200
ongraphs,10111,84,0.0038046,1,200
ongraphs,10111,85,0.011046557,1,200
ongraphs,10111,86,0.006531959,1,200
ongraphs,10111,87,0.061039837,1,200
ongraphs,10111,88,0.004730464,1,200
ongraphs,10111,89,0.013034424,1,200
ongraphs,10111,90,0.005176374,1,200
ongraphs,10111,91,0.010201456,1,200
ongraphs,10111,92,0.005074922,1,200
ongraphs,10111,93,0.005256092,1,200
ongraphs,10111,94,0.005420451,1,200
ongraphs,10111,95,0.0051182,1,200
ongraphs,10111,96,0.015084417,1,200
ongraphs,10111,97,0.027499012,1,200
