BEGIN: 2016-04-25 03:54:48 -0300
onaryrel,01001,0,0.754975405,2,200
onaryrel,01001,1,0.178077782,2,200
onaryrel,01001,2,0.584835655,22,200
onaryrel,01001,3,2.177298138,1030,200
onaryrel,01001,4,0.137538181,12,200
onaryrel,01001,5,1.717319008,395,200
onaryrel,01001,6,0.063370784,1,200
onaryrel,01001,7,0.168562272,1,200
onaryrel,01001,8,0.100633395,56,200
onaryrel,01001,9,0.0942365,1,200
onaryrel,01001,10,0.039752935,1,200
onaryrel,01001,11,0.038763897,1,200
onaryrel,01001,12,1.131216691,159,200
onaryrel,01001,13,1.181925798,285,200
onaryrel,01001,14,0.072315602,2,200
onaryrel,01001,15,0.091114053,89,200
onaryrel,01001,16,0.230320587,3,200
onaryrel,01001,17,0.108412558,2,200
onaryrel,01001,18,0.211903368,19,200
onaryrel,01001,19,0.778223157,48,200
onaryrel,01001,20,0.037144765,3,200
onaryrel,01001,21,0.043358811,2,200
onaryrel,01001,22,0.139625981,276,200
onaryrel,01001,23,0.057311837,2,200
onaryrel,01001,24,0.111381501,10,200
onaryrel,01001,25,0.060996395,1,200
onaryrel,01001,26,0.034761139,1,200
onaryrel,01001,27,2.276359334,370,200
onaryrel,01001,28,0.150665092,643,200
onaryrel,01001,29,0.181715248,1,200
onaryrel,01001,30,121.310456604,,timeout
onaryrel,01001,31,120.121896104,,timeout
onaryrel,01001,32,120.059313173,,timeout
onaryrel,01001,33,120.118988603,,timeout
onaryrel,01001,34,120.118877636,,timeout
onaryrel,01001,35,120.121840785,,timeout
onaryrel,01001,36,120.120372455,,timeout
onaryrel,01001,37,120.120201219,,timeout
onaryrel,01001,38,120.003547125,,timeout
onaryrel,01001,39,120.121938506,,timeout
END: 2016-04-25 04:15:04 -0300
