BEGIN: 2016-04-25 02:41:37 -0300
onaryrel,00110,0,1.902205357,45,200
onaryrel,00110,1,9.653670705,238,200
onaryrel,00110,2,25.62487119,490,200
onaryrel,00110,3,0.466143992,2,200
onaryrel,00110,4,180.537310679,,timeout
onaryrel,00110,5,120.004152745,,timeout
onaryrel,00110,6,120.1215105,,timeout
onaryrel,00110,7,120.101310162,,timeout
onaryrel,00110,8,120.058861117,,timeout
onaryrel,00110,9,120.120900449,,timeout
onaryrel,00110,10,120.062773079,,timeout
onaryrel,00110,11,120.119151673,,timeout
onaryrel,00110,12,120.082244337,,timeout
onaryrel,00110,13,120.120398171,,timeout
END: 2016-04-25 03:03:16 -0300
