['Q18667716', 'P360', 'Q5', 'P20', 'Q1438662'] 0,0,0,timed out- time elapsed:60.230325222
15.9509139061,14.5146079063,10000,OK
['Q455246', 'P19', 'Q156747', 'P17', 'Q34266'] 0,0,0,timed out- time elapsed:60.0500109196
10.7590298653,9.31935286522,10000,OK
1.90168404579,0.462995052338,10000,OK
28.9342207909,28.1091117859,5751,OK
53.5700387955,53.5048208237,399,OK
1.49903702736,0.443781137466,7361,OK
29.9333930016,28.4922881126,10000,OK
2.04459190369,0.604408979416,10000,OK
4.01654005051,2.86175107956,8008,OK
2.44615316391,1.01877999306,10000,OK
6.80945301056,5.37372994423,10000,OK
2.231361866,0.804218053818,10000,OK
2.13703298569,0.699391126633,10000,OK
['Q4149330', 'P20', 'Q649', 'P17', 'Q15180'] 0,0,0,timed out- time elapsed:60.0616731644
1.3919839859,1.33992218971,314,OK
9.65265202522,8.20099306107,10000,OK
24.9599409103,24.7303349972,1571,OK
1.93505787849,0.495822906494,10000,OK
6.99020504951,5.5297908783,10000,OK
16.4363908768,16.19728899,1621,OK
1.17817306519,0.358832120895,5751,OK
5.71453499794,4.27494597435,10000,OK
15.6120491028,14.1591000557,10000,OK
3.27836203575,3.25166916847,122,OK
5.94447994232,5.85243296623,561,OK
['Q246108', 'P31', 'Q151885', 'P642', 'Q11190'] 0,0,0,timed out- time elapsed:60.0569281578
2.06114697456,0.628854990005,10000,OK
17.9642460346,16.5133559704,10000,OK
1.13597989082,0.310149908066,5751,OK
1.92870998383,0.489578962326,10000,OK
20.8617238998,20.7595210075,691,OK
1.91447901726,0.481714963913,10000,OK
2.32095193863,0.886734962463,10000,OK
41.8451421261,41.6045081615,1620,OK
1.77234911919,1.70153212547,480,OK
2.09481906891,0.661556005478,10000,OK
14.0590529442,13.999505043,335,OK
7.73508691788,6.29384303093,10000,OK
3.19551301003,2.59837698936,4102,OK
16.2798650265,16.0336930752,1676,OK
45.5333218575,44.1276650429,9759,OK
30.6566410065,30.2494339943,2785,OK
6.0829269886,4.63537693024,10000,OK
2.37932491302,0.936159849167,10000,OK
6.27710580826,4.83868598938,10000,OK
15.2948520184,15.2680790424,161,OK
2.00827002525,0.615360021591,9759,OK
['Q4742248', 'P31', 'Q19979289', 'P642', 'Q3355'] 0,0,0,timed out- time elapsed:60.040585041
5.67385983467,4.24090790749,10000,OK
['Q4153678', 'P20', 'Q1953', 'P17', 'Q399'] 0,0,0,timed out- time elapsed:60.0320501328
2.98011612892,1.54384613037,10000,OK
12.1016998291,10.6606078148,10000,OK
11.4435889721,10.1055500507,9252,OK
['Q4198461', 'P20', 'Q2423', 'P17', 'Q15180'] 0,0,0,timed out- time elapsed:60.0619390011
['Q3325567', 'P197', 'Q3324048', 'P81', 'Q2094433'] 0,0,0,timed out- time elapsed:60.0617511272
['Q16723438', 'P1343', 'Q602358', 'P248', 'Q20674980'] 0,0,0,timed out- time elapsed:60.0625288486
['Q4438228', 'P19', 'Q567747', 'P17', 'Q34266'] 0,0,0,timed out- time elapsed:60.0625798702
['Q21175416', 'P2239', 'Q21010953', 'P636', 'Q21074571'] 0,0,0,timed out- time elapsed:60.035351038
['Q5432663', 'P161', 'Q253977', 'P453', 'Q855969'] 0,0,0,timed out- time elapsed:60.0624790192
['Q16646367', 'P19', 'Q2280', 'P17', 'Q34266'] 0,0,0,timed out- time elapsed:60.0626618862
['Q4098308', 'P19', 'Q649', 'P131', 'Q2184'] 0,0,0,timed out- time elapsed:60.0625720024
['Q215705', 'P39', 'Q5452917', 'P1366', 'Q152738'] 0,0,0,timed out- time elapsed:60.0627260208
['Q2536852', 'P1343', 'Q16014697', 'P248', 'Q19020105'] 0,0,0,timed out- time elapsed:60.0356709957
['Q1314599', 'P106', 'Q16533', 'P1366', 'Q109543'] 0,0,0,timed out- time elapsed:60.0401320457
['Q18038544', 'P684', 'Q18255500', 'P703', 'Q83310'] 0,0,0,timed out- time elapsed:60.047314167
['Q10838673', 'P31', 'Q17362920', 'P460', 'Q2133547'] 0,0,0,timed out- time elapsed:60.0625009537
['Q2887520', 'P974', 'Q9179254', 'P200', 'Q15272410'] 0,0,0,timed out- time elapsed:60.0625360012
['Q1036907', 'P1038', 'Q11382407', 'P1039', 'Q76557'] 0,0,0,timed out- time elapsed:60.0625939369
['Q6396063', 'P166', 'Q406039', 'P641', 'Q1128216'] 0,0,0,timed out- time elapsed:60.062486887
['Q878728', 'P39', 'Q795295', 'P1365', 'Q7117261'] 0,0,0,timed out- time elapsed:60.0625369549
26.4048058987,24.9505338669,10000,OK
40.5835011005,40.3004350662,1901,OK
28.0586619377,26.6186988354,10000,OK
['Q17619551', 'P19', 'Q656', 'P17', 'Q34266'] 0,0,0,timed out- time elapsed:60.0541088581
21.145565033,20.9193751812,1509,OK
1.9028069973,0.456915140152,10000,OK
['Q11870478', 'P179', 'Q1012139', 'P156', 'Q5706400'] 0,0,0,timed out- time elapsed:60.057309866
