BEGIN: 2016-04-29 14:23:14 -0300
stdreif,path_2,0,10.58690496,214,200
stdreif,path_2,1,0.061514861,10,200
stdreif,path_2,2,11.65193548,10000,200
stdreif,path_2,3,2.177499933,609,200
stdreif,path_2,4,38.667923669,10000,200
stdreif,path_2,5,0.078835364,3,200
stdreif,path_2,6,1.067901323,10000,200
stdreif,path_2,7,0.560979107,7,200
stdreif,path_2,8,1.4466561,2386,200
stdreif,path_2,9,2.78871242,10000,200
stdreif,path_2,10,17.606703385,138,200
stdreif,path_2,11,0.703016014,1934,200
stdreif,path_2,12,0.263914794,505,200
stdreif,path_2,13,8.312279034,10000,200
stdreif,path_2,14,1.98901443,10000,200
stdreif,path_2,15,0.148128034,3,200
stdreif,path_2,16,38.998377383,5900,200
stdreif,path_2,17,0.326724645,243,200
stdreif,path_2,18,0.047276552,0,200
stdreif,path_2,19,0.228688642,10000,200
stdreif,path_2,20,3.978183945,8252,200
stdreif,path_2,21,0.036555811,28,200
stdreif,path_2,22,16.813590333,674,200
stdreif,path_2,23,120.122258053,,timeout
stdreif,path_2,24,0.111386029,1,200
stdreif,path_2,25,0.040825072,1,200
stdreif,path_2,26,1.897293383,9900,200
stdreif,path_2,27,0.082829968,1,200
stdreif,path_2,28,0.055079841,2,200
stdreif,path_2,29,0.220288821,10000,200
stdreif,path_2,30,0.179072249,1993,200
stdreif,path_2,31,0.347772683,2000,200
stdreif,path_2,32,1.109620985,1434,200
stdreif,path_2,33,0.131148961,141,200
stdreif,path_2,34,0.300179115,10000,200
stdreif,path_2,35,0.047548191,108,200
stdreif,path_2,36,22.802281787,166,200
stdreif,path_2,37,0.104017845,0,200
stdreif,path_2,38,0.926352719,10000,200
stdreif,path_2,39,0.433349086,214,200
stdreif,path_2,40,0.159623064,133,200
stdreif,path_2,41,2.354213328,8,200
stdreif,path_2,42,0.382732405,10000,200
stdreif,path_2,43,6.608338978,927,200
stdreif,path_2,44,0.980526893,10000,200
stdreif,path_2,45,0.150812224,68,200
stdreif,path_2,46,6.382067056,24,200
stdreif,path_2,47,17.099337802,280,200
stdreif,path_2,48,0.353415492,1459,200
stdreif,path_2,49,2.540601939,2175,200
stdreif,path_2,50,0.034167598,1,200
stdreif,path_2,51,0.059410865,2,200
stdreif,path_2,52,0.573223173,36,200
stdreif,path_2,53,8.124126448,10000,200
stdreif,path_2,54,12.551639432,10000,200
stdreif,path_2,55,3.612837649,20,200
stdreif,path_2,56,28.279725775,10000,200
stdreif,path_2,57,0.666085713,0,200
stdreif,path_2,58,1.174067594,10000,200
stdreif,path_2,59,0.45669182,10000,200
stdreif,path_2,60,0.730487977,10000,200
stdreif,path_2,61,1.110601456,10000,200
stdreif,path_2,62,0.130787055,65,200
stdreif,path_2,63,0.985699951,7620,200
stdreif,path_2,64,0.208023756,11,200
stdreif,path_2,65,0.52713648,10000,200
stdreif,path_2,66,0.37242227,19,200
stdreif,path_2,67,0.222410592,75,200
stdreif,path_2,68,1.157994514,10000,200
stdreif,path_2,69,13.985809635,10000,200
stdreif,path_2,70,30.189602048,10000,200
stdreif,path_2,71,0.056319184,0,200
stdreif,path_2,72,0.04962562,9,200
stdreif,path_2,73,0.785566153,373,200
stdreif,path_2,74,0.579598306,10000,200
stdreif,path_2,75,0.383287287,2405,200
stdreif,path_2,76,0.422145845,1113,200
stdreif,path_2,77,0.783452688,10000,200
stdreif,path_2,78,0.042402679,34,200
stdreif,path_2,79,0.223977662,16,200
stdreif,path_2,80,0.876088842,10000,200
stdreif,path_2,81,4.869172302,167,200
stdreif,path_2,82,0.034532499,7,200
stdreif,path_2,83,0.1000725,263,200
stdreif,path_2,84,0.096429317,79,200
stdreif,path_2,85,0.102196733,105,200
stdreif,path_2,86,4.45625288,10000,200
stdreif,path_2,87,0.1807421,3,200
stdreif,path_2,88,0.119804756,34,200
