BEGIN: 2016-04-28 14:41:04 -0300
ngraphs,path_1,0,8.850434189,125,200
ngraphs,path_1,1,0.794625355,5,200
ngraphs,path_1,2,43.629742773,1032,200
ngraphs,path_1,3,36.809324578,8,200
ngraphs,path_1,4,0.28414722,2,200
ngraphs,path_1,5,0.974060224,3,200
ngraphs,path_1,6,24.28078396,812,200
ngraphs,path_1,7,0.480405763,6,200
ngraphs,path_1,8,120.05975789,,timeout
ngraphs,path_1,9,120.037913266,,timeout
ngraphs,path_1,10,120.122155578,,timeout
ngraphs,path_1,11,120.122123526,,timeout
ngraphs,path_1,12,120.063964907,,timeout
ngraphs,path_1,13,120.061456989,,timeout
ngraphs,path_1,14,120.122064262,,timeout
ngraphs,path_1,15,120.064981502,,timeout
ngraphs,path_1,16,120.118626026,,timeout
ngraphs,path_1,17,120.108264938,,timeout
END: 2016-04-28 15:03:01 -0300
