BEGIN: 2016-04-27 12:53:34 -0300
naryrel,path_1,0,3.200608792,125,200
naryrel,path_1,1,1.490267956,5,200
naryrel,path_1,2,22.507194549,1032,200
naryrel,path_1,3,2.65793501,8,200
naryrel,path_1,4,0.468582058,2,200
naryrel,path_1,5,1.210605224,3,200
naryrel,path_1,6,6.505730731,812,200
naryrel,path_1,7,0.255816398,6,200
naryrel,path_1,8,35.949579923,918,200
naryrel,path_1,9,2.247223416,1233,200
naryrel,path_1,10,1.385970507,132,200
naryrel,path_1,11,0.6430129,838,200
naryrel,path_1,12,1.754002152,10000,200
naryrel,path_1,13,0.238198348,10000,200
naryrel,path_1,14,0.304865009,10000,200
naryrel,path_1,15,0.15982337,10000,200
naryrel,path_1,16,3.12162144,17,200
naryrel,path_1,17,2.523285397,5,200
naryrel,path_1,18,0.497685103,21,200
naryrel,path_1,19,0.051801772,3,200
naryrel,path_1,20,0.097805015,213,200
naryrel,path_1,21,0.038971387,1,200
naryrel,path_1,22,1.696134994,10000,200
naryrel,path_1,23,0.464941573,8,200
naryrel,path_1,24,0.324422682,10000,200
naryrel,path_1,25,0.132041693,1,200
naryrel,path_1,26,0.628314639,169,200
naryrel,path_1,27,0.638520773,297,200
naryrel,path_1,28,0.134986765,10000,200
naryrel,path_1,29,0.225879859,10000,200
naryrel,path_1,30,0.033878398,4,200
naryrel,path_1,31,0.893103345,3630,200
naryrel,path_1,32,0.778329357,2140,200
naryrel,path_1,33,0.235104261,2,200
naryrel,path_1,34,0.066751058,91,200
naryrel,path_1,35,0.545393471,10000,200
naryrel,path_1,36,0.096054452,5625,200
naryrel,path_1,37,0.249831264,17,200
naryrel,path_1,38,0.277951981,10000,200
naryrel,path_1,39,0.333768169,1,200
naryrel,path_1,40,0.05362805,10,200
naryrel,path_1,41,0.007334118,78,200
naryrel,path_1,42,0.442485249,99,200
naryrel,path_1,43,2.905259032,10000,200
naryrel,path_1,44,0.622746855,10000,200
naryrel,path_1,45,0.320978536,10000,200
naryrel,path_1,46,0.212152895,10000,200
naryrel,path_1,47,0.618384457,1,200
naryrel,path_1,48,0.249024161,10000,200
naryrel,path_1,49,0.507868904,1552,200
naryrel,path_1,50,0.259426537,232,200
naryrel,path_1,51,1.015084389,10000,200
naryrel,path_1,52,0.311005145,10000,200
naryrel,path_1,53,0.121397326,10000,200
naryrel,path_1,54,0.291236655,10000,200
naryrel,path_1,55,0.353317109,10000,200
naryrel,path_1,56,0.134321226,10000,200
naryrel,path_1,57,0.332294434,3,200
naryrel,path_1,58,2.617859476,10000,200
