BEGIN: 2016-04-27 13:44:11 -0300
ngraphs,path_1,0,6.457117571,125,200
ngraphs,path_1,1,1.284495036,5,200
ngraphs,path_1,2,17.944367046,1032,200
ngraphs,path_1,3,2.69633097,8,200
ngraphs,path_1,4,0.498116248,2,200
ngraphs,path_1,5,0.968743682,3,200
ngraphs,path_1,6,6.414626212,812,200
ngraphs,path_1,7,0.545497901,6,200
ngraphs,path_1,8,8.85308182,918,200
ngraphs,path_1,9,7.338793015,1233,200
ngraphs,path_1,10,1.031089598,132,200
ngraphs,path_1,11,3.177741736,838,200
ngraphs,path_1,12,4.111437135,10000,200
ngraphs,path_1,13,0.238238482,10000,200
ngraphs,path_1,14,0.432345784,10000,200
ngraphs,path_1,15,0.122560355,10000,200
ngraphs,path_1,16,3.077661161,17,200
ngraphs,path_1,17,1.231453969,5,200
ngraphs,path_1,18,0.589337238,21,200
ngraphs,path_1,19,0.09848532,3,200
ngraphs,path_1,20,0.304813217,213,200
ngraphs,path_1,21,0.591405896,1,200
ngraphs,path_1,22,5.564267278,10000,200
ngraphs,path_1,23,0.292765811,8,200
ngraphs,path_1,24,0.440318613,10000,200
ngraphs,path_1,25,0.146693273,1,200
ngraphs,path_1,26,0.498482372,169,200
ngraphs,path_1,27,0.97551269,297,200
ngraphs,path_1,28,0.120580613,10000,200
ngraphs,path_1,29,0.229044489,10000,200
ngraphs,path_1,30,0.049648538,4,200
ngraphs,path_1,31,2.344735004,3630,200
ngraphs,path_1,32,2.298968281,2140,200
ngraphs,path_1,33,0.164595032,2,200
ngraphs,path_1,34,0.138848884,91,200
ngraphs,path_1,35,4.04288128,10000,200
ngraphs,path_1,36,0.092696337,5625,200
ngraphs,path_1,37,0.089466746,17,200
ngraphs,path_1,38,0.470343066,10000,200
ngraphs,path_1,39,0.251755204,1,200
ngraphs,path_1,40,0.055108955,10,200
ngraphs,path_1,41,0.069454589,78,200
ngraphs,path_1,42,0.566509194,99,200
ngraphs,path_1,43,0.67688549,10000,200
ngraphs,path_1,44,0.228405595,10000,200
ngraphs,path_1,45,0.309670992,10000,200
ngraphs,path_1,46,0.203489179,10000,200
ngraphs,path_1,47,0.503975058,1,200
ngraphs,path_1,48,2.866463889,10000,200
ngraphs,path_1,49,0.468189468,1552,200
ngraphs,path_1,50,0.125058183,232,200
ngraphs,path_1,51,1.221888744,10000,200
ngraphs,path_1,52,0.233341087,10000,200
ngraphs,path_1,53,1.233160381,10000,200
ngraphs,path_1,54,0.208748131,10000,200
ngraphs,path_1,55,0.355384862,10000,200
ngraphs,path_1,56,0.119379013,10000,200
ngraphs,path_1,57,0.230422273,3,200
ngraphs,path_1,58,1.017690504,10000,200
ngraphs,path_1,59,0.257507691,10000,200
ngraphs,path_1,60,0.73702678,7050,200
ngraphs,path_1,61,0.342206582,69,200
ngraphs,path_1,62,0.455234209,1,200
ngraphs,path_1,63,0.80506935,10000,200
ngraphs,path_1,64,0.399295435,760,200
ngraphs,path_1,65,0.355416307,1,200
ngraphs,path_1,66,0.125211854,3246,200
ngraphs,path_1,67,0.485069252,35,200
ngraphs,path_1,68,0.020448185,70,200
ngraphs,path_1,69,0.049561153,1,200
ngraphs,path_1,70,2.021917215,10000,200
ngraphs,path_1,71,0.459679166,10000,200
ngraphs,path_1,72,0.208540158,10000,200
ngraphs,path_1,73,0.20958375,4,200
ngraphs,path_1,74,0.540422179,10000,200
ngraphs,path_1,75,0.231282547,10000,200
ngraphs,path_1,76,0.442781442,10000,200
ngraphs,path_1,77,0.387435112,3,200
ngraphs,path_1,78,0.189110931,395,200
ngraphs,path_1,79,0.217852359,10000,200
ngraphs,path_1,80,0.019693992,95,200
ngraphs,path_1,81,0.003706287,8,200
ngraphs,path_1,82,0.198596998,629,200
ngraphs,path_1,83,0.239379869,1,200
ngraphs,path_1,84,0.11616807,10000,200
ngraphs,path_1,85,0.004297272,1,200
ngraphs,path_1,86,0.182445225,3156,200
ngraphs,path_1,87,0.211542713,10000,200
ngraphs,path_1,88,0.046859924,1,200
ngraphs,path_1,89,0.141086191,2,200
ngraphs,path_1,90,0.52204237,10000,200
ngraphs,path_1,91,0.050812842,116,200
ngraphs,path_1,92,0.074128052,1,200
ngraphs,path_1,93,0.356336483,5262,200
ngraphs,path_1,94,0.226568449,64,200
ngraphs,path_1,95,0.4605266,10000,200
ngraphs,path_1,96,0.121853594,10000,200
ngraphs,path_1,97,0.050469546,1067,200
ngraphs,path_1,98,0.161742113,10000,200
ngraphs,path_1,99,0.214777183,10000,200
ngraphs,path_1,100,0.683845617,10000,200
ngraphs,path_1,101,0.152021205,1,200
ngraphs,path_1,102,0.189927155,10000,200
ngraphs,path_1,103,0.037608239,1422,200
ngraphs,path_1,104,0.115536063,18,200
ngraphs,path_1,105,0.140702713,1247,200
ngraphs,path_1,106,0.230881539,1,200
ngraphs,path_1,107,0.01139837,140,200
ngraphs,path_1,108,0.562507233,1742,200
ngraphs,path_1,109,0.086604443,2752,200
ngraphs,path_1,110,0.181426596,10000,200
ngraphs,path_1,111,0.442902919,10000,200
ngraphs,path_1,112,0.016979584,332,200
ngraphs,path_1,113,0.011287668,1,200
ngraphs,path_1,114,0.077553749,1768,200
ngraphs,path_1,115,0.115348348,10000,200
ngraphs,path_1,116,0.267564812,3000,200
ngraphs,path_1,117,0.387834877,10000,200
ngraphs,path_1,118,0.01106162,2,200
ngraphs,path_1,119,0.208489227,10000,200
ngraphs,path_1,120,0.141322393,1,200
ngraphs,path_1,121,0.122899482,10000,200
ngraphs,path_1,122,0.030988913,1,200
ngraphs,path_1,123,0.223571453,10000,200
ngraphs,path_1,124,0.022605484,266,200
ngraphs,path_1,125,0.270427784,2726,200
ngraphs,path_1,126,0.104550954,1362,200
ngraphs,path_1,127,0.076810646,1206,200
ngraphs,path_1,128,0.025121153,585,200
ngraphs,path_1,129,0.352365459,140,200
ngraphs,path_1,130,0.182027124,2,200
ngraphs,path_1,131,0.00954271,101,200
ngraphs,path_1,132,0.010004502,172,200
ngraphs,path_1,133,0.426197958,10000,200
ngraphs,path_1,134,0.199246056,10000,200
ngraphs,path_1,135,0.228823281,10000,200
ngraphs,path_1,136,0.035876026,909,200
ngraphs,path_1,137,0.006544295,1,200
ngraphs,path_1,138,0.047328721,1,200
ngraphs,path_1,139,0.291423011,10000,200
ngraphs,path_1,140,0.043787481,1067,200
ngraphs,path_1,141,0.170671105,16,200
ngraphs,path_1,142,0.03603383,1,200
ngraphs,path_1,143,0.034604776,34,200
ngraphs,path_1,144,0.00377817,2,200
ngraphs,path_1,145,0.00755056,1,200
ngraphs,path_1,146,0.038752854,1,200
ngraphs,path_1,147,0.416623009,10000,200
ngraphs,path_1,148,0.272996958,10000,200
ngraphs,path_1,149,0.016180124,109,200
ngraphs,path_1,150,0.388384363,10000,200
ngraphs,path_1,151,0.113965232,10000,200
ngraphs,path_1,152,0.146755091,231,200
ngraphs,path_1,153,0.188805942,2,200
ngraphs,path_1,154,0.267490216,10000,200
ngraphs,path_1,155,0.201019652,10000,200
ngraphs,path_1,156,0.277182813,918,200
ngraphs,path_1,157,0.09003692,2863,200
ngraphs,path_1,158,0.140292839,3721,200
ngraphs,path_1,159,2.030517617,6100,200
ngraphs,path_1,160,0.011953723,177,200
ngraphs,path_1,161,0.044950719,1779,200
ngraphs,path_1,162,0.570079254,10000,200
ngraphs,path_1,163,0.123192372,10000,200
ngraphs,path_1,164,0.183966168,1,200
ngraphs,path_1,165,0.309091943,10000,200
ngraphs,path_1,166,0.018493181,116,200
ngraphs,path_1,167,0.047383991,6,200
ngraphs,path_1,168,0.116582673,1,200
ngraphs,path_1,169,0.042908548,2,200
ngraphs,path_1,170,0.205901701,10000,200
ngraphs,path_1,171,0.092966272,24,200
ngraphs,path_1,172,0.139640538,6012,200
ngraphs,path_1,173,0.170101867,10000,200
ngraphs,path_1,174,0.228919883,10000,200
ngraphs,path_1,175,0.007290286,1,200
ngraphs,path_1,176,0.020442646,2,200
ngraphs,path_1,177,0.11844162,0,200
ngraphs,path_1,178,0.062140653,2916,200
ngraphs,path_1,179,0.007308995,46,200
ngraphs,path_1,180,0.025080177,52,200
ngraphs,path_1,181,0.05334753,139,200
ngraphs,path_1,182,0.237258611,10000,200
ngraphs,path_1,183,0.008529975,1,200
ngraphs,path_1,184,0.030371875,573,200
ngraphs,path_1,185,0.114957575,10000,200
ngraphs,path_1,186,0.221417057,10000,200
ngraphs,path_1,187,0.015202118,2,200
ngraphs,path_1,188,0.092234881,317,200
ngraphs,path_1,189,0.064421739,1416,200
ngraphs,path_1,190,0.161139854,2,200
ngraphs,path_1,191,0.015284454,3,200
ngraphs,path_1,192,0.114730269,10000,200
ngraphs,path_1,193,0.004893916,2,200
ngraphs,path_1,194,0.044668978,26,200
ngraphs,path_1,195,0.118202592,10000,200
ngraphs,path_1,196,0.016854148,582,200
ngraphs,path_1,197,0.189617144,74,200
ngraphs,path_1,198,0.024297032,1,200
ngraphs,path_1,199,0.153206298,10000,200
ngraphs,path_1,200,0.329321267,10000,200
ngraphs,path_1,201,0.36945956,5839,200
ngraphs,path_1,202,0.23320551,10000,200
ngraphs,path_1,203,0.204822214,3376,200
ngraphs,path_1,204,0.100154801,1609,200
ngraphs,path_1,205,0.004287949,3,200
ngraphs,path_1,206,0.353405907,10000,200
ngraphs,path_1,207,0.130609713,7626,200
ngraphs,path_1,208,0.275505643,3933,200
ngraphs,path_1,209,0.264101171,10000,200
ngraphs,path_1,210,0.143227795,10000,200
ngraphs,path_1,211,0.007398561,10,200
