BEGIN: 2016-04-30 00:10:18 -0300
sgprop,path_2,0,11.167781589,214,200
sgprop,path_2,1,0.606159911,10,200
sgprop,path_2,2,180.533564059,,timeout
sgprop,path_2,3,120.119393003,,timeout
sgprop,path_2,4,120.122207517,,timeout
sgprop,path_2,5,120.087208826,,timeout
sgprop,path_2,6,120.121400858,,timeout
sgprop,path_2,7,120.122154593,,timeout
sgprop,path_2,8,120.042020579,,timeout
sgprop,path_2,9,120.122092621,,timeout
sgprop,path_2,10,120.122006699,,timeout
sgprop,path_2,11,120.122025441,,timeout
END: 2016-04-30 00:31:31 -0300
