BEGIN: 2016-04-30 02:01:13 -0300
stdreif,path_3,0,120.118234768,,timeout
stdreif,path_3,1,12.609560092,10000,200
stdreif,path_3,2,175.435100926,,timeout
stdreif,path_3,3,120.103937145,,timeout
stdreif,path_3,4,120.12261497,,timeout
stdreif,path_3,5,120.122547129,,timeout
stdreif,path_3,6,120.12247889,,timeout
stdreif,path_3,7,120.122540747,,timeout
stdreif,path_3,8,120.120577301,,timeout
stdreif,path_3,9,120.092369267,,timeout
stdreif,path_3,10,120.122504824,,timeout
stdreif,path_3,11,120.122624327,,timeout
END: 2016-04-30 02:24:23 -0300
