Q20268868 ?x1 ?x2 ?x3 Q861259
Q42047 ?x1 ?x2 ?x3 Q910856
Q18218490 ?x1 ?x2 ?x3 Q5
Q19609606 ?x1 ?x2 ?x3 Q861259
Q2835365 ?x1 ?x2 ?x3 Q15140393
Q18265544 ?x1 ?x2 ?x3 Q5
Q736969 ?x1 ?x2 ?x3 Q1065291
Q982358 ?x1 ?x2 ?x3 Q45
Q18846357 ?x1 ?x2 ?x3 Q1357356
Q179858 ?x1 ?x2 ?x3 Q728830
Q913872 ?x1 ?x2 ?x3 Q30
Q4230804 ?x1 ?x2 ?x3 Q20656475
Q103710 ?x1 ?x2 ?x3 Q21015538
Q10702688 ?x1 ?x2 ?x3 Q37517
Q20020196 ?x1 ?x2 ?x3 Q861259
Q18156046 ?x1 ?x2 ?x3 Q3584573
Q14865236 ?x1 ?x2 ?x3 Q83310
Q20195803 ?x1 ?x2 ?x3 Q861259
Q4149285 ?x1 ?x2 ?x3 Q15180
Q4262397 ?x1 ?x2 ?x3 Q183061
Q20749371 ?x1 ?x2 ?x3 Q8441
Q729543 ?x1 ?x2 ?x3 Q752297
Q4100128 ?x1 ?x2 ?x3 Q159
Q219943 ?x1 ?x2 ?x3 Q188
Q4194234 ?x1 ?x2 ?x3 Q15180
Q17300342 ?x1 ?x2 ?x3 Q723682
Q1016685 ?x1 ?x2 ?x3 Q855969
Q5305703 ?x1 ?x2 ?x3 Q2452512
Q722559 ?x1 ?x2 ?x3 Q310592
Q4350010 ?x1 ?x2 ?x3 Q34266
Q18761241 ?x1 ?x2 ?x3 Q2207540
Q567079 ?x1 ?x2 ?x3 Q15195695
Q14890621 ?x1 ?x2 ?x3 Q5
Q912441 ?x1 ?x2 ?x3 Q1528137
Q15813074 ?x1 ?x2 ?x3 Q659
Q7877564 ?x1 ?x2 ?x3 Q336286
Q10419644 ?x1 ?x2 ?x3 Q36602
Q2576795 ?x1 ?x2 ?x3 Q534975
Q18296426 ?x1 ?x2 ?x3 Q5
Q211 ?x1 ?x2 ?x3 Q36669
Q10660761 ?x1 ?x2 ?x3 Q1754353
Q10620588 ?x1 ?x2 ?x3 Q19595228
Q20738680 ?x1 ?x2 ?x3 Q20738677
Q19118745 ?x1 ?x2 ?x3 Q1043492
Q4182527 ?x1 ?x2 ?x3 Q15180
Q14171368 ?x1 ?x2 ?x3 Q717588
Q10461396 ?x1 ?x2 ?x3 Q37517
Q18129515 ?x1 ?x2 ?x3 Q35077
Q17321779 ?x1 ?x2 ?x3 Q861259
Q16639693 ?x1 ?x2 ?x3 Q17622803
Q4202950 ?x1 ?x2 ?x3 Q15180
Q5619222 ?x1 ?x2 ?x3 Q950135
Q1975283 ?x1 ?x2 ?x3 Q173761
Q1332574 ?x1 ?x2 ?x3 Q15272420
Q9220045 ?x1 ?x2 ?x3 Q20571
Q4519628 ?x1 ?x2 ?x3 Q2184
Q14331287 ?x1 ?x2 ?x3 Q48256
Q18257361 ?x1 ?x2 ?x3 Q5
Q16675848 ?x1 ?x2 ?x3 Q142
Q4077667 ?x1 ?x2 ?x3 Q34266
Q21665321 ?x1 ?x2 ?x3 Q595597
Q4100358 ?x1 ?x2 ?x3 Q20900429
Q7791337 ?x1 ?x2 ?x3 Q19068528
Q18041841 ?x1 ?x2 ?x3 Q83310
Q8236980 ?x1 ?x2 ?x3 Q536282
Q15072591 ?x1 ?x2 ?x3 Q19096594
Q3112657 ?x1 ?x2 ?x3 Q1198553
Q48072 ?x1 ?x2 ?x3 Q18334257
Q19824205 ?x1 ?x2 ?x3 Q861259
Q5932411 ?x1 ?x2 ?x3 Q16584756
Q3863241 ?x1 ?x2 ?x3 Q861259
Q3033153 ?x1 ?x2 ?x3 Q2184
Q10228311 ?x1 ?x2 ?x3 Q629024
Q5545629 ?x1 ?x2 ?x3 Q8004801
Q18037350 ?x1 ?x2 ?x3 Q83310
Q18974224 ?x1 ?x2 ?x3 Q18968099
Q18037801 ?x1 ?x2 ?x3 Q529309
Q17330042 ?x1 ?x2 ?x3 Q861259
Q182056 ?x1 ?x2 ?x3 Q16
Q9201764 ?x1 ?x2 ?x3 Q16963
Q866319 ?x1 ?x2 ?x3 Q30
Q104137 ?x1 ?x2 ?x3 Q222461
Q242982 ?x1 ?x2 ?x3 Q6581072
Q9333685 ?x1 ?x2 ?x3 Q21620083
Q218567 ?x1 ?x2 ?x3 Q2669664
Q9217773 ?x1 ?x2 ?x3 Q185541
Q54261 ?x1 ?x2 ?x3 Q488985
Q20857347 ?x1 ?x2 ?x3 Q7922
Q314083 ?x1 ?x2 ?x3 Q83286
Q3293018 ?x1 ?x2 ?x3 Q3025224
Q2096569 ?x1 ?x2 ?x3 Q178776
Q19160723 ?x1 ?x2 ?x3 Q861259
Q18972947 ?x1 ?x2 ?x3 Q18968099
Q19905108 ?x1 ?x2 ?x3 Q861259
Q20355242 ?x1 ?x2 ?x3 Q861259
Q1211912 ?x1 ?x2 ?x3 Q20826316
Q18295590 ?x1 ?x2 ?x3 Q5
Q20440756 ?x1 ?x2 ?x3 Q861259
Q539 ?x1 ?x2 ?x3 Q220
Q21668318 ?x1 ?x2 ?x3 Q595597
Q17492496 ?x1 ?x2 ?x3 Q861259
Q76730 ?x1 ?x2 ?x3 Q30
Q1976461 ?x1 ?x2 ?x3 Q19112939
Q1097277 ?x1 ?x2 ?x3 Q21001912
Q4249749 ?x1 ?x2 ?x3 Q130280
Q2158626 ?x1 ?x2 ?x3 Q20978290
Q14074069 ?x1 ?x2 ?x3 Q13010
Q14076981 ?x1 ?x2 ?x3 Q13715
Q18881785 ?x1 ?x2 ?x3 Q14646001
Q16 ?x1 ?x2 ?x3 Q5029566
Q8639382 ?x1 ?x2 ?x3 Q1861687
Q18883269 ?x1 ?x2 ?x3 Q1357356
Q1226190 ?x1 ?x2 ?x3 Q8077396
Q171534 ?x1 ?x2 ?x3 Q218
Q285249 ?x1 ?x2 ?x3 Q334443
Q17334375 ?x1 ?x2 ?x3 Q861259
Q4229426 ?x1 ?x2 ?x3 Q15180
Q272644 ?x1 ?x2 ?x3 Q7817450
Q17321840 ?x1 ?x2 ?x3 Q861259
Q18881268 ?x1 ?x2 ?x3 Q109910
Q6965060 ?x1 ?x2 ?x3 Q517
Q18848640 ?x1 ?x2 ?x3 Q179856
Q18265922 ?x1 ?x2 ?x3 Q5
Q6084728 ?x1 ?x2 ?x3 Q16912674
Q18263049 ?x1 ?x2 ?x3 Q5
Q6365666 ?x1 ?x2 ?x3 Q3763879
Q10534689 ?x1 ?x2 ?x3 Q35409
Q18641107 ?x1 ?x2 ?x3 Q64
Q10641047 ?x1 ?x2 ?x3 Q35409
Q14912068 ?x1 ?x2 ?x3 Q5
Q18031426 ?x1 ?x2 ?x3 Q83310
Q18049805 ?x1 ?x2 ?x3 Q83310
Q19153404 ?x1 ?x2 ?x3 Q19128712
Q10758554 ?x1 ?x2 ?x3 Q2196225
Q193703 ?x1 ?x2 ?x3 Q17316173
Q540283 ?x1 ?x2 ?x3 Q1196129
Q19842303 ?x1 ?x2 ?x3 Q484876
Q21504975 ?x1 ?x2 ?x3 Q10268830
Q18844873 ?x1 ?x2 ?x3 Q902157
Q3313177 ?x1 ?x2 ?x3 Q2464538
Q21668106 ?x1 ?x2 ?x3 Q1138868
Q41570 ?x1 ?x2 ?x3 Q5816
Q1043614 ?x1 ?x2 ?x3 Q2820005
Q5472194 ?x1 ?x2 ?x3 Q2193330
Q7514223 ?x1 ?x2 ?x3 Q5367017
Q335312 ?x1 ?x2 ?x3 Q408
Q6272082 ?x1 ?x2 ?x3 Q712090
Q430210 ?x1 ?x2 ?x3 Q763988
Q16976471 ?x1 ?x2 ?x3 Q1883121
Q17340195 ?x1 ?x2 ?x3 Q861259
Q271377 ?x1 ?x2 ?x3 Q19031061
Q18252058 ?x1 ?x2 ?x3 Q5
Q9687823 ?x1 ?x2 ?x3 Q840668
Q17491757 ?x1 ?x2 ?x3 Q861259
Q8005487 ?x1 ?x2 ?x3 Q19075610
Q680257 ?x1 ?x2 ?x3 Q2095057
Q4226417 ?x1 ?x2 ?x3 Q2184
