Q2092107 ?x1 Q9365 P17 Q863
Q3486960 ?x1 Q1666761 P560 Q667
Q1150087 ?x1 Q820031 P276 Q46
Q9687823 ?x1 Q5 P20 Q840668
Q271377 ?x1 Q15987216 P248 Q19031061
Q18971785 ?x1 Q18967858 P1343 Q18968099
Q3937577 ?x1 Q4259259 P518 Q861259
Q567079 ?x1 Q654980 P81 Q15195695
Q4817884 ?x1 Q312570 P453 Q384569
Q12090250 ?x1 Q1899 P17 Q15180
Q21665714 ?x1 Q11469 P518 Q595597
Q539 ?x1 Q20058666 P768 Q220
Q2895972 ?x1 Q20736121 P1366 Q1246931
Q2363504 ?x1 Q266012 P156 Q662029
Q7877564 ?x1 Q621824 P413 Q336286
Q19824205 ?x1 Q4259259 P518 Q861259
Q722559 ?x1 Q13561063 P1365 Q310592
Q18587219 ?x1 Q18579419 P793 Q18595374
Q285249 ?x1 Q14472169 P1365 Q334443
Q19118745 ?x1 Q19118602 P276 Q1043492
Q19160723 ?x1 Q4259259 P518 Q861259
Q3033153 ?x1 Q649 P131 Q2184
Q17340195 ?x1 Q1096 P518 Q861259
Q314083 ?x1 Q1663 P17 Q83286
Q193703 ?x1 Q17290934 P248 Q17316173
Q2158626 ?x1 Q1359888 P1013 Q20978290
Q25250 ?x1 Q602358 P248 Q21503628
Q332746 ?x1 Q531471 P1366 Q775821
Q182056 ?x1 Q660288 P291 Q16
Q5619222 ?x1 Q577 P361 Q950135
Q10228311 ?x1 Q1155688 P131 Q629024
Q17491416 ?x1 Q4259259 P518 Q861259
Q3265133 ?x1 Q1055894 P1366 Q3379573
Q4060 ?x1 Q1731763 P39 Q30185
Q18298367 ?x1 Q17707208 P703 Q5
Q16594022 ?x1 Q65380 P131 Q1437277
Q3384241 ?x1 Q1055894 P1366 Q3009736
Q3603527 ?x1 Q16533 P131 Q41843
Q15411571 ?x1 Q15411586 P560 Q684
Q18257361 ?x1 Q18035392 P703 Q5
Q18255261 ?x1 Q18038595 P703 Q5
Q7086196 ?x1 Q1899 P17 Q15180
Q313917 ?x1 Q33959 P17 Q142
Q888937 ?x1 Q3112728 P1366 Q436412
Q270993 ?x1 Q34876 P642 Q33
Q1211912 ?x1 Q84563 P453 Q20826316
Q179858 ?x1 Q2386529 P1366 Q728830
Q18037350 ?x1 Q18258280 P703 Q83310
Q18307676 ?x1 Q18052526 P703 Q5
Q1043614 ?x1 Q1748337 P1346 Q2049494
Q866319 ?x1 Q49227 P17 Q30
Q312593 ?x1 Q531471 P1365 Q2600750
Q54261 ?x1 Q491159 P560 Q488985
Q18263346 ?x1 Q18046477 P703 Q5
