Q15247950 P31 Q17362920 P460 Q11130350
Q5477105 P1411 Q106291 P805 Q16773560
Q14911537 P684 Q14911536 P703 Q5
Q2384660 P19 Q1885543 P131 Q173822
Q106555 P1411 Q900424 P1686 Q1405315
Q2158626 P1889 Q1359888 P1013 Q20978290
Q6965060 P31 Q20127274 P642 Q517
Q21667010 P186 Q898735 P518 Q1138868
Q17494665 P186 Q4259259 P518 Q861259
Q5305703 P1346 Q242482 P1686 Q2452512
Q801289 P1192 Q1147028 P137 Q682894
Q14865236 P684 Q14865237 P703 Q83310
Q7878606 P20 Q1899 P17 Q212
Q48072 P150 Q57903 P794 Q18334257
Q2895972 P39 Q20736121 P1366 Q1246931
Q6914361 P161 Q253977 P453 Q855969
Q18255261 P684 Q18038595 P703 Q5
Q18587219 P1344 Q18579419 P793 Q18595374
Q4100128 P20 Q900 P17 Q159
Q18052897 P684 Q18263954 P703 Q83310
Q17832965 P684 Q18298158 P703 Q83310
Q23386 P39 Q18912794 P1365 Q8012732
Q182254 P161 Q345325 P453 Q716636
Q4060 P6 Q1731763 P39 Q30185
Q18844776 P816 Q18844981 P817 Q902157
Q362261 P39 Q20113740 P642 Q17206
Q2655499 P360 Q39715 P131 Q797
Q729543 P69 Q131252 P512 Q752297
Q18307676 P684 Q18052526 P703 Q5
Q1976461 P1343 Q15987216 P248 Q19112939
Q16194932 P39 Q30185 P642 Q3558377
Q16094193 P241 Q781360 P410 Q493898
Q4262397 P462 Q23444 P518 Q183061
Q6365666 P39 Q16556694 P768 Q3763879
Q10660761 P197 Q15411571 P81 Q1754353
Q3603527 P106 Q16533 P131 Q41843
Q10220573 P360 Q11424 P915 Q103305
Q4519628 P19 Q649 P131 Q2184
Q4526372 P19 Q898 P17 Q159
Q4660554 P179 Q2642928 P156 Q2915600
Q10702688 P171 Q387893 P678 Q37517
Q3161187 P39 Q177645 P1365 Q3140626
Q7791337 P1343 Q15987216 P248 Q19068528
Q1226190 P39 Q1225095 P1366 Q8077396
Q913872 P19 Q65 P17 Q30
Q7514223 P39 Q7014100 P1366 Q5367017
Q15431095 P31 Q13406463 P642 Q11051391
Q4409262 P19 Q157065 P131 Q1540321
Q801070 P197 Q2133784 P81 Q11757275
Q3112657 P54 Q213959 P413 Q1198553
Q17491103 P186 Q4259259 P518 Q861259
Q17300342 P108 Q1026827 P39 Q723682
Q10472196 P171 Q132159 P678 Q36602
Q6296760 P360 Q11424 P915 Q114
Q6084728 P39 Q16556694 P1366 Q16912674
Q1924920 P186 Q4259259 P518 Q861259
Q75572 P39 Q30461 P642 Q469824
Q1907028 P793 Q604733 P276 Q1510517
Q19118745 P1344 Q19118602 P276 Q1043492
Q19609606 P186 Q4259259 P518 Q861259
Q10534689 P171 Q387893 P678 Q35409
Q680257 P289 Q2037933 P794 Q2095057
Q164384 P166 Q17403163 P1027 Q309350
Q383601 P1029 Q535280 P518 Q844947
Q9217739 P360 Q5 P20 Q42376
Q4898113 P1343 Q4086271 P248 Q21864318
Q862417 P559 Q3493838 P81 Q6305051
Q3227834 P180 Q6537379 P518 Q268378
Q338812 P1411 Q106291 P1686 Q1004531
Q540283 P1038 Q20023108 P1039 Q1196129
Q18970302 P1057 Q18967856 P1343 Q18968099
Q16639693 P179 Q552314 P155 Q17622803
Q17493456 P186 Q4259259 P518 Q861259
Q20172966 P186 Q4259259 P518 Q861259
Q19160723 P186 Q4259259 P518 Q861259
Q703566 P39 Q49476 P1365 Q941162
Q9217773 P360 Q5 P20 Q185541
Q3712324 P1343 Q19180675 P248 Q20900429
Q18881785 P816 Q2646578 P817 Q14646001
Q4202950 P19 Q1874 P17 Q15180
Q722559 P39 Q13561063 P1365 Q310592
Q10908401 P31 Q17362920 P460 Q5409489
Q18969063 P1057 Q18967851 P1343 Q18968099
Q3817966 P161 Q296283 P453 Q21934612
Q219943 P31 Q501390 P642 Q188
Q218567 P161 Q275964 P453 Q2669664
Q1016685 P161 Q253977 P453 Q855969
Q795187 P1343 Q15987216 P248 Q19089438
Q15813074 P559 Q15120837 P560 Q659
Q912441 P39 Q15063567 P1366 Q1528137
Q8236980 P360 Q5 P69 Q536282
Q1028368 P197 Q1969443 P560 Q1418711
Q3384241 P39 Q1055894 P1366 Q3009736
Q15069689 P19 Q1899 P17 Q133356
Q19912868 P186 Q4259259 P518 Q861259
Q20278513 P186 Q4259259 P518 Q861259
Q390295 P31 Q482994 P155 Q300447
Q20857347 P108 Q214341 P101 Q7922
Q4449650 P19 Q244236 P17 Q131337
Q335312 P19 Q3130 P17 Q408
Q4182527 P20 Q1899 P17 Q15180
Q21585423 P710 Q19636458 P276 Q4129770
Q17321779 P186 Q4259259 P518 Q861259
Q19043282 P1057 Q18967842 P1343 Q18968099
Q5545629 P39 Q19848507 P1365 Q8004801
Q18846357 P816 Q18845994 P817 Q1357356
Q18031426 P684 Q18254434 P703 Q83310
Q21356771 P31 Q1040689 P642 Q2177551
Q41570 P39 Q2708520 P1365 Q5816
Q19290079 P360 Q21503788 P131 Q5941
Q12371726 P39 Q19185575 P1366 Q457072
Q49607 P123 Q7933527 P400 Q17517
Q18882871 P816 Q18882971 P817 Q18907407
Q6272082 P166 Q18844657 P1706 Q712090
Q15080578 P800 Q2648716 P106 Q131841
Q962261 P197 Q1549556 P81 Q961290
Q12912682 P179 Q1248905 P155 Q12912673
Q18844873 P816 Q18845167 P817 Q902157
Q2322004 P31 Q253019 P642 Q39797
Q923346 P121 Q182027 P805 Q17489375
Q17651989 P69 Q338505 P1066 Q15995850
Q7781676 P1343 Q15987216 P248 Q19092497
Q18301151 P684 Q18047259 P703 Q5
Q193703 P1343 Q17290934 P248 Q17316173
Q313700 P97 Q21916441 P156 Q1965530
Q240463 P2238 Q908442 P794 Q506
Q60403 P1038 Q69192 P1039 Q76557
Q6041110 P69 Q49117 P512 Q183816
Q19905108 P186 Q4259259 P518 Q861259
Q14171368 P161 Q54314 P453 Q717588
Q18129515 P360 Q5 P20 Q35077
Q314083 P19 Q1663 P17 Q83286
Q14549249 P360 Q2065736 P131 Q65868
Q20268764 P186 Q4259259 P518 Q861259
Q3468779 P179 Q632179 P156 Q3468893
Q21352625 P31 Q1040689 P642 Q10576727
Q3486960 P559 Q1666761 P560 Q667
Q2363504 P166 Q266012 P156 Q662029
Q20540021 P186 Q4259259 P518 Q861259
Q18034603 P684 Q18270174 P703 Q83310
Q4817884 P161 Q312570 P453 Q384569
Q132078 P1343 Q15987216 P248 Q19046107
Q18257438 P684 Q18039651 P703 Q5
Q7791667 P1343 Q15987216 P248 Q19090638
Q17341621 P186 Q4259259 P518 Q861259
Q385879 P197 Q800799 P560 Q1187835
Q1269997 P39 Q17004820 P1366 Q454785
Q7078067 P360 Q5 P27 Q252
Q460204 P39 Q15063567 P1365 Q3820141
Q18037801 P301 Q386724 P50 Q529309
Q2434330 P39 Q250043 P1365 Q1464939
Q18666180 P360 Q5 P20 Q132043
Q21504975 P2239 Q21402571 P636 Q10268830
Q3365377 P747 Q21411060 P407 Q5146
Q18252232 P684 Q18028918 P703 Q5
Q20355242 P186 Q4259259 P518 Q861259
Q2663707 P39 Q4479783 P155 Q762725
Q4319787 P19 Q649 P17 Q15180
Q17006756 P1346 Q908659 P1686 Q4898484
Q21665321 P186 Q11469 P518 Q595597
Q14331287 P360 Q5 P20 Q48256
Q18265544 P684 Q18047235 P703 Q5
Q10758554 P31 Q17362920 P460 Q2196225
Q18883269 P816 Q18883203 P817 Q1357356
Q313917 P20 Q33959 P17 Q142
Q21364976 P31 Q1040689 P642 Q21321120
Q4178491 P20 Q908 P131 Q159
Q68913 P19 Q3033 P17 Q41304
