Q17494665 P186 Q4259259 ?x3 Q861259
Q1254 P166 Q35637 ?x3 Q1065
Q15813074 P559 Q15120837 ?x3 Q659
Q18046809 P684 Q18264169 ?x3 Q83310
Q5472194 P197 Q5485329 ?x3 Q2193330
Q16976471 P17 Q1019 ?x3 Q1883121
Q313700 P97 Q21916441 ?x3 Q1965530
Q14549249 P360 Q2065736 ?x3 Q65868
Q2096569 P161 Q656035 ?x3 Q178776
Q4080821 P20 Q207350 ?x3 Q801
Q2663707 P39 Q4479783 ?x3 Q762725
Q21668318 P186 Q11469 ?x3 Q595597
Q430210 P39 Q1813197 ?x3 Q763988
Q3486960 P559 Q1666761 ?x3 Q667
Q3384241 P39 Q1055894 ?x3 Q3009736
Q14549164 P360 Q2065736 ?x3 Q68081
Q17651989 P69 Q338505 ?x3 Q15995850
Q104137 P1411 Q281939 ?x3 Q222461
Q3213154 P197 Q3206689 ?x3 Q3209200
Q21668237 P2079 Q843958 ?x3 Q830393
Q15527475 P197 Q15527376 ?x3 Q474745
Q4077667 P19 Q1899 ?x3 Q34266
Q20773217 P186 Q4259259 ?x3 Q861259
Q115243 P166 Q187300 ?x3 Q1089293
Q14171368 P161 Q54314 ?x3 Q717588
Q863220 P39 Q2390270 ?x3 Q1820470
Q888937 P39 Q3112728 ?x3 Q436412
Q1839842 P360 Q62447 ?x3 Q502074
Q21667010 P186 Q898735 ?x3 Q1138868
Q7140641 P360 Q11424 ?x3 Q854
Q20278513 P186 Q4259259 ?x3 Q861259
Q9219601 P360 Q5 ?x3 Q2145
Q18587219 P1344 Q18579419 ?x3 Q18595374
Q4449650 P19 Q244236 ?x3 Q131337
Q362261 P39 Q20113740 ?x3 Q17206
Q800921 P197 Q801234 ?x3 Q1091295
Q1899800 P559 Q14178381 ?x3 Q667
Q10702688 P171 Q387893 ?x3 Q37517
Q15431095 P31 Q13406463 ?x3 Q11051391
Q18037801 P301 Q386724 ?x3 Q529309
Q1150087 P156 Q820031 ?x3 Q46
