?x0 ?x1 Q1132862 ?x3 Q212320
?x0 ?x1 Q90 ?x3 Q142
?x0 ?x1 Q18041572 ?x3 Q5
?x0 ?x1 Q5 ?x3 Q99950
?x0 ?x1 Q203910 ?x3 Q131394
?x0 ?x1 Q2629507 ?x3 Q3544272
?x0 ?x1 Q5 ?x3 Q132043
?x0 ?x1 Q106291 ?x3 Q16773560
?x0 ?x1 Q843958 ?x3 Q830393
?x0 ?x1 Q15527376 ?x3 Q474745
?x0 ?x1 Q1986388 ?x3 Q2183200
?x0 ?x1 Q3044918 ?x3 Q12717
?x0 ?x1 Q2655155 ?x3 Q1292805
?x0 ?x1 Q18888662 ?x3 Q179856
?x0 ?x1 Q17362920 ?x3 Q11080595
?x0 ?x1 Q3206689 ?x3 Q3209200
?x0 ?x1 Q40504 ?x3 Q214801
?x0 ?x1 Q15987216 ?x3 Q19075610
?x0 ?x1 Q21503788 ?x3 Q5941
?x0 ?x1 Q1359888 ?x3 Q20978290
?x0 ?x1 Q488523 ?x3 Q206
?x0 ?x1 Q30461 ?x3 Q469824
?x0 ?x1 Q654980 ?x3 Q15195695
?x0 ?x1 Q282818 ?x3 Q2392421
?x0 ?x1 Q14911536 ?x3 Q5
?x0 ?x1 Q1813197 ?x3 Q763988
?x0 ?x1 Q18030482 ?x3 Q5
?x0 ?x1 Q1027904 ?x3 Q19119560
?x0 ?x1 Q18318999 ?x3 Q83310
?x0 ?x1 Q253019 ?x3 Q39797
?x0 ?x1 Q1458421 ?x3 Q1783997
?x0 ?x1 Q531471 ?x3 Q775821
?x0 ?x1 Q15987216 ?x3 Q19025265
?x0 ?x1 Q752663 ?x3 Q1622272
?x0 ?x1 Q18967856 ?x3 Q18968099
?x0 ?x1 Q110750 ?x3 Q684
?x0 ?x1 Q5 ?x3 Q48256
?x0 ?x1 Q20058666 ?x3 Q220
?x0 ?x1 Q2642928 ?x3 Q2915600
?x0 ?x1 Q30185 ?x3 Q3558377
?x0 ?x1 Q19566 ?x3 Q15180
?x0 ?x1 Q19118602 ?x3 Q1043492
?x0 ?x1 Q3130 ?x3 Q3224
?x0 ?x1 Q15987216 ?x3 Q19053437
?x0 ?x1 Q18264169 ?x3 Q83310
?x0 ?x1 Q1155688 ?x3 Q629024
?x0 ?x1 Q11424 ?x3 Q103305
?x0 ?x1 Q1096 ?x3 Q861259
?x0 ?x1 Q6537379 ?x3 Q268378
?x0 ?x1 Q1209571 ?x3 Q117096
?x0 ?x1 Q30185 ?x3 Q13715
?x0 ?x1 Q18882971 ?x3 Q18907407
?x0 ?x1 Q18050695 ?x3 Q5
?x0 ?x1 Q577 ?x3 Q950135
?x0 ?x1 Q5 ?x3 Q536282
?x0 ?x1 Q717594 ?x3 Q183905
?x0 ?x1 Q18047235 ?x3 Q5
?x0 ?x1 Q21411060 ?x3 Q5146
?x0 ?x1 Q4259259 ?x3 Q861259
?x0 ?x1 Q10988133 ?x3 Q8495
?x0 ?x1 Q531471 ?x3 Q2600750
?x0 ?x1 Q597 ?x3 Q45
?x0 ?x1 Q535280 ?x3 Q844947
?x0 ?x1 Q19970288 ?x3 Q19968968
?x0 ?x1 Q16533 ?x3 Q41843
?x0 ?x1 Q1663 ?x3 Q83286
?x0 ?x1 Q649 ?x3 Q159
?x0 ?x1 Q1748337 ?x3 Q2049494
?x0 ?x1 Q784084 ?x3 Q2363302
?x0 ?x1 Q16603480 ?x3 Q19595228
?x0 ?x1 Q2037933 ?x3 Q2095057
?x0 ?x1 Q2554543 ?x3 Q28513
?x0 ?x1 Q3044918 ?x3 Q3025224
?x0 ?x1 Q930933 ?x3 Q1020994
?x0 ?x1 Q18041749 ?x3 Q5
?x0 ?x1 Q17170 ?x3 Q36602
?x0 ?x1 Q19180675 ?x3 Q21001912
?x0 ?x1 Q18295941 ?x3 Q83310
?x0 ?x1 Q2991559 ?x3 Q2537080
?x0 ?x1 Q18027041 ?x3 Q5
?x0 ?x1 Q908 ?x3 Q15180
?x0 ?x1 Q106291 ?x3 Q1004531
?x0 ?x1 Q1729113 ?x3 Q776006
?x0 ?x1 Q146450 ?x3 Q178269
?x0 ?x1 Q984528 ?x3 Q20882765
?x0 ?x1 Q5 ?x3 Q252
?x0 ?x1 Q18845994 ?x3 Q1357356
?x0 ?x1 Q209715 ?x3 Q42585
?x0 ?x1 Q5 ?x3 Q185541
?x0 ?x1 Q707492 ?x3 Q20511071
?x0 ?x1 Q20127274 ?x3 Q517
?x0 ?x1 Q33959 ?x3 Q142
?x0 ?x1 Q10562858 ?x3 Q166118
?x0 ?x1 Q5 ?x3 Q42376
?x0 ?x1 Q34581 ?x3 Q6581072
?x0 ?x1 Q18297888 ?x3 Q83310
?x0 ?x1 Q15063567 ?x3 Q3820141
?x0 ?x1 Q551768 ?x3 Q99711
?x0 ?x1 Q387893 ?x3 Q5867051
?x0 ?x1 Q18579419 ?x3 Q18595374
?x0 ?x1 Q15987216 ?x3 Q19076429
?x0 ?x1 Q387893 ?x3 Q35409
?x0 ?x1 Q15987216 ?x3 Q19096594
?x0 ?x1 Q3044918 ?x3 Q3032616
?x0 ?x1 Q266012 ?x3 Q662029
?x0 ?x1 Q2648716 ?x3 Q131841
?x0 ?x1 Q1885543 ?x3 Q173822
?x0 ?x1 Q18967842 ?x3 Q18968099
?x0 ?x1 Q756215 ?x3 Q1527671
?x0 ?x1 Q2570753 ?x3 Q1390649
?x0 ?x1 Q15120837 ?x3 Q659
?x0 ?x1 Q820031 ?x3 Q46
?x0 ?x1 Q18046180 ?x3 Q5
?x0 ?x1 Q19360935 ?x3 Q19128712
?x0 ?x1 Q908 ?x3 Q159
?x0 ?x1 Q30185 ?x3 Q21924235
?x0 ?x1 Q18039651 ?x3 Q5
?x0 ?x1 Q18881793 ?x3 Q898923
?x0 ?x1 Q15987216 ?x3 Q19051803
?x0 ?x1 Q1055894 ?x3 Q3009736
?x0 ?x1 Q80151 ?x3 Q23445
?x0 ?x1 Q39715 ?x3 Q797
?x0 ?x1 Q571305 ?x3 Q11757195
?x0 ?x1 Q2065736 ?x3 Q68081
?x0 ?x1 Q5 ?x3 Q840668
?x0 ?x1 Q1647893 ?x3 Q3743008
?x0 ?x1 Q4294592 ?x3 Q1287413
?x0 ?x1 Q8049201 ?x3 Q21012909
?x0 ?x1 Q65 ?x3 Q99
?x0 ?x1 Q18298469 ?x3 Q83310
?x0 ?x1 Q908442 ?x3 Q506
?x0 ?x1 Q207350 ?x3 Q801
?x0 ?x1 Q18031047 ?x3 Q5
?x0 ?x1 Q2604800 ?x3 Q308984
?x0 ?x1 Q5 ?x3 Q43
?x0 ?x1 Q14912067 ?x3 Q5
?x0 ?x1 Q3297079 ?x3 Q300349
?x0 ?x1 Q15987216 ?x3 Q19031061
?x0 ?x1 Q15238777 ?x3 Q914226
?x0 ?x1 Q17004820 ?x3 Q454785
?x0 ?x1 Q18845178 ?x3 Q898923
?x0 ?x1 Q19180675 ?x3 Q20900429
?x0 ?x1 Q18046477 ?x3 Q5
?x0 ?x1 Q2065736 ?x3 Q65868
?x0 ?x1 Q309640 ?x3 Q4468652
?x0 ?x1 Q3130 ?x3 Q408
?x0 ?x1 Q781360 ?x3 Q493898
?x0 ?x1 Q19185575 ?x3 Q468538
?x0 ?x1 Q21402692 ?x3 Q16584756
?x0 ?x1 Q1458473 ?x3 Q13861254
?x0 ?x1 Q18035392 ?x3 Q5
?x0 ?x1 Q16556694 ?x3 Q3763879
?x0 ?x1 Q14865237 ?x3 Q83310
?x0 ?x1 Q60 ?x3 Q30
?x0 ?x1 Q2607032 ?x3 Q34266
?x0 ?x1 Q201676 ?x3 Q3022423
?x0 ?x1 Q18967861 ?x3 Q18968099
?x0 ?x1 Q8068019 ?x3 Q21012909
?x0 ?x1 Q7014100 ?x3 Q5367017
?x0 ?x1 Q1194951 ?x3 Q29
?x0 ?x1 Q9365 ?x3 Q863
?x0 ?x1 Q18967859 ?x3 Q18968099
?x0 ?x1 Q62 ?x3 Q30
?x0 ?x1 Q157144 ?x3 Q15180
?x0 ?x1 Q15679 ?x3 Q29
?x0 ?x1 Q17362920 ?x3 Q2196225
?x0 ?x1 Q491159 ?x3 Q488985
?x0 ?x1 Q15987216 ?x3 Q19112939
?x0 ?x1 Q16707842 ?x3 Q7817450
?x0 ?x1 Q17362920 ?x3 Q11145398
?x0 ?x1 Q5145895 ?x3 Q5
?x0 ?x1 Q513445 ?x3 Q684
?x0 ?x1 Q371625 ?x3 Q735
?x0 ?x1 Q17290934 ?x3 Q17316380
?x0 ?x1 Q1899 ?x3 Q34266
?x0 ?x1 Q3033 ?x3 Q41304
?x0 ?x1 Q213959 ?x3 Q1198553
?x0 ?x1 Q311615 ?x3 Q675937
?x0 ?x1 Q3044918 ?x3 Q3142932
?x0 ?x1 Q2390270 ?x3 Q1820470
?x0 ?x1 Q1435 ?x3 Q83286
?x0 ?x1 Q106291 ?x3 Q1534188
?x0 ?x1 Q2708520 ?x3 Q5816
?x0 ?x1 Q105215 ?x3 Q34266
?x0 ?x1 Q240357 ?x3 Q40554
?x0 ?x1 Q15987216 ?x3 Q19091435
?x0 ?x1 Q18038595 ?x3 Q5
?x0 ?x1 Q10350553 ?x3 Q35409
?x0 ?x1 Q18265337 ?x3 Q83310
?x0 ?x1 Q287 ?x3 Q861259
?x0 ?x1 Q1026084 ?x3 Q227
?x0 ?x1 Q134093 ?x3 Q17
?x0 ?x1 Q18296173 ?x3 Q83310
?x0 ?x1 Q1549556 ?x3 Q961290
?x0 ?x1 Q18967858 ?x3 Q18968099
?x0 ?x1 Q16556694 ?x3 Q16912674
?x0 ?x1 Q277491 ?x3 Q1445518
?x0 ?x1 Q7933527 ?x3 Q17517
?x0 ?x1 Q18272062 ?x3 Q83310
?x0 ?x1 Q253977 ?x3 Q855969
?x0 ?x1 Q84 ?x3 Q145
?x0 ?x1 Q21578 ?x3 Q383968
?x0 ?x1 Q244236 ?x3 Q131337
?x0 ?x1 Q11258424 ?x3 Q499071
?x0 ?x1 Q18048021 ?x3 Q5
?x0 ?x1 Q18846271 ?x3 Q179856
?x0 ?x1 Q18251031 ?x3 Q83310
?x0 ?x1 Q1040689 ?x3 Q21321120
?x0 ?x1 Q602358 ?x3 Q20645952
?x0 ?x1 Q14755480 ?x3 Q14562306
?x0 ?x1 Q501390 ?x3 Q188
?x0 ?x1 Q18844657 ?x3 Q712090
?x0 ?x1 Q15987216 ?x3 Q19067792
?x0 ?x1 Q604733 ?x3 Q1510517
?x0 ?x1 Q30185 ?x3 Q13010
?x0 ?x1 Q2386529 ?x3 Q728830
?x0 ?x1 Q7714064 ?x3 Q7714065
?x0 ?x1 Q308035 ?x3 Q215972
?x0 ?x1 Q157835 ?x3 Q15180
?x0 ?x1 Q180228 ?x3 Q1073711
?x0 ?x1 Q214341 ?x3 Q7922
?x0 ?x1 Q360663 ?x3 Q2537674
?x0 ?x1 Q20736121 ?x3 Q1246931
?x0 ?x1 Q19180675 ?x3 Q20664543
?x0 ?x1 Q800715 ?x3 Q801695
?x0 ?x1 Q1528895 ?x3 Q335805
?x0 ?x1 Q15987216 ?x3 Q19107770
?x0 ?x1 Q577 ?x3 Q44722
?x0 ?x1 Q482994 ?x3 Q300447
?x0 ?x1 Q387893 ?x3 Q36602
?x0 ?x1 Q18912936 ?x3 Q15140393
?x0 ?x1 Q190618 ?x3 Q24994
?x0 ?x1 Q20113740 ?x3 Q17206
?x0 ?x1 Q800799 ?x3 Q1187835
?x0 ?x1 Q4782160 ?x3 Q2820005
?x0 ?x1 Q18881124 ?x3 Q109910
?x0 ?x1 Q18028918 ?x3 Q5
?x0 ?x1 Q5 ?x3 Q981195
?x0 ?x1 Q20023108 ?x3 Q1196129
?x0 ?x1 Q18047259 ?x3 Q5
?x0 ?x1 Q886 ?x3 Q1670788
?x0 ?x1 Q101797 ?x3 Q2570236
?x0 ?x1 Q15063567 ?x3 Q1528137
?x0 ?x1 Q2791726 ?x3 Q11757274
?x0 ?x1 Q21402571 ?x3 Q10268830
?x0 ?x1 Q908659 ?x3 Q4898484
?x0 ?x1 Q1770822 ?x3 Q109910
?x0 ?x1 Q20749374 ?x3 Q8441
?x0 ?x1 Q14472169 ?x3 Q334443
?x0 ?x1 Q9217594 ?x3 Q21012909
?x0 ?x1 Q21916441 ?x3 Q1965530
?x0 ?x1 Q1416501 ?x3 Q5712859
?x0 ?x1 Q3940472 ?x3 Q16245792
?x0 ?x1 Q649 ?x3 Q2184
?x0 ?x1 Q14890615 ?x3 Q5
?x0 ?x1 Q4479783 ?x3 Q762725
?x0 ?x1 Q18577468 ?x3 Q18595374
?x0 ?x1 Q898735 ?x3 Q1138868
?x0 ?x1 Q18294959 ?x3 Q83310
?x0 ?x1 Q15987216 ?x3 Q19042889
?x0 ?x1 Q17320547 ?x3 Q356990
?x0 ?x1 Q15987216 ?x3 Q19089438
?x0 ?x1 Q19636458 ?x3 Q4129770
?x0 ?x1 Q49227 ?x3 Q30
?x0 ?x1 Q18526194 ?x3 Q5355481
?x0 ?x1 Q801234 ?x3 Q1091295
?x0 ?x1 Q18298158 ?x3 Q83310
?x0 ?x1 Q269 ?x3 Q484578
?x0 ?x1 Q2303 ?x3 Q20
?x0 ?x1 Q7366 ?x3 Q279105
?x0 ?x1 Q995 ?x3 Q6452640
?x0 ?x1 Q604733 ?x3 Q57583
?x0 ?x1 Q14178381 ?x3 Q667
?x0 ?x1 Q18881348 ?x3 Q14646001
?x0 ?x1 Q900424 ?x3 Q1405315
?x0 ?x1 Q187300 ?x3 Q1089293
?x0 ?x1 Q18711738 ?x3 Q44762
?x0 ?x1 Q19660 ?x3 Q218
?x0 ?x1 Q427287 ?x3 Q476222
?x0 ?x1 Q1147028 ?x3 Q682894
?x0 ?x1 Q140686 ?x3 Q11878277
?x0 ?x1 Q65380 ?x3 Q1437277
?x0 ?x1 Q62447 ?x3 Q502074
?x0 ?x1 Q2280 ?x3 Q2895
?x0 ?x1 Q13574979 ?x3 Q109910
?x0 ?x1 Q17831515 ?x3 Q5
?x0 ?x1 Q18258280 ?x3 Q83310
?x0 ?x1 Q8456 ?x3 Q15889641
?x0 ?x1 Q5196 ?x3 Q15180
?x0 ?x1 Q200539 ?x3 Q23445
?x0 ?x1 Q5485329 ?x3 Q2193330
?x0 ?x1 Q18254434 ?x3 Q83310
?x0 ?x1 Q18912794 ?x3 Q8012732
?x0 ?x1 Q18050793 ?x3 Q5
?x0 ?x1 Q963539 ?x3 Q5258156
?x0 ?x1 Q49476 ?x3 Q941162
?x0 ?x1 Q106275 ?x3 Q17682653
?x0 ?x1 Q79 ?x3 Q5029566
?x0 ?x1 Q1019 ?x3 Q1883121
?x0 ?x1 Q57719 ?x3 Q16963
?x0 ?x1 Q3426 ?x3 Q2184
?x0 ?x1 Q15632617 ?x3 Q2464538
?x0 ?x1 Q15987216 ?x3 Q19065687
?x0 ?x1 Q18255070 ?x3 Q83310
?x0 ?x1 Q1899 ?x3 Q15180
?x0 ?x1 Q15987216 ?x3 Q19109330
?x0 ?x1 Q18262389 ?x3 Q83310
?x0 ?x1 Q18254067 ?x3 Q83310
?x0 ?x1 Q18270174 ?x3 Q83310
?x0 ?x1 Q49117 ?x3 Q183816
?x0 ?x1 Q18301704 ?x3 Q83310
?x0 ?x1 Q18049573 ?x3 Q5
?x0 ?x1 Q1811800 ?x3 Q2381698
?x0 ?x1 Q2646578 ?x3 Q14646001
?x0 ?x1 Q18269575 ?x3 Q83310
?x0 ?x1 Q18845166 ?x3 Q1357356
?x0 ?x1 Q15987216 ?x3 Q19090638
?x0 ?x1 Q13406463 ?x3 Q11051391
?x0 ?x1 Q371909 ?x3 Q3139
?x0 ?x1 Q132159 ?x3 Q36602
?x0 ?x1 Q15987216 ?x3 Q19030409
?x0 ?x1 Q18052526 ?x3 Q5
?x0 ?x1 Q18032365 ?x3 Q5
?x0 ?x1 Q1666761 ?x3 Q667
?x0 ?x1 Q15987216 ?x3 Q19092497
?x0 ?x1 Q175651 ?x3 Q2184
?x0 ?x1 Q1763 ?x3 Q15180
