Q19816924 ?x1 ?x2 P790 Q2986567
Q8005487 ?x1 ?x2 P248 Q19075610
Q18265922 ?x1 ?x2 P703 Q5
Q285249 ?x1 ?x2 P1365 Q334443
Q1320 ?x1 ?x2 P1365 Q1322
Q273324 ?x1 ?x2 P1366 Q2363302
Q17423642 ?x1 ?x2 P248 Q19093382
Q6296755 ?x1 ?x2 P1013 Q21012904
Q6272082 ?x1 ?x2 P1706 Q712090
Q2158626 ?x1 ?x2 P1013 Q20978290
Q13360642 ?x1 ?x2 P248 Q19109330
Q18045939 ?x1 ?x2 P703 Q83310
Q10390 ?x1 ?x2 P248 Q17316751
Q19118745 ?x1 ?x2 P276 Q1043492
Q4134789 ?x1 ?x2 P17 Q15180
Q191600 ?x1 ?x2 P642 Q1020994
Q4100358 ?x1 ?x2 P248 Q20900429
Q49607 ?x1 ?x2 P400 Q17517
Q18881785 ?x1 ?x2 P817 Q14646001
Q4085288 ?x1 ?x2 P17 Q15180
Q2636016 ?x1 ?x2 P17 Q15180
Q2895972 ?x1 ?x2 P1366 Q1246931
Q698497 ?x1 ?x2 P81 Q3743008
Q272644 ?x1 ?x2 P1365 Q7817450
Q2174997 ?x1 ?x2 P560 Q684
Q1976461 ?x1 ?x2 P248 Q19112939
Q20540021 ?x1 ?x2 P518 Q861259
Q20020196 ?x1 ?x2 P518 Q861259
Q18250343 ?x1 ?x2 P703 Q5
Q8639382 ?x1 ?x2 P69 Q1861687
Q1269997 ?x1 ?x2 P1366 Q454785
Q20857347 ?x1 ?x2 P101 Q7922
Q4526372 ?x1 ?x2 P17 Q159
Q373968 ?x1 ?x2 P1686 Q1534188
Q729543 ?x1 ?x2 P512 Q752297
Q17342839 ?x1 ?x2 P518 Q861259
Q4149285 ?x1 ?x2 P17 Q15180
Q191715 ?x1 ?x2 P17 Q30
Q242982 ?x1 ?x2 P21 Q6581072
Q4060 ?x1 ?x2 P39 Q30185
Q6949699 ?x1 ?x2 P17 Q20
Q1575630 ?x1 ?x2 P155 Q1670788
Q18881281 ?x1 ?x2 P817 Q14646001
Q20809496 ?x1 ?x2 P518 Q861259
Q5619222 ?x1 ?x2 P361 Q950135
Q10471883 ?x1 ?x2 P678 Q5867051
Q3856152 ?x1 ?x2 P166 Q15889641
Q7086196 ?x1 ?x2 P17 Q15180
Q3022696 ?x1 ?x2 P642 Q3139
Q3468779 ?x1 ?x2 P156 Q3468893
Q1907028 ?x1 ?x2 P276 Q1510517
Q17494665 ?x1 ?x2 P518 Q861259
Q17321840 ?x1 ?x2 P518 Q861259
Q2092107 ?x1 ?x2 P17 Q863
Q518675 ?x1 ?x2 P1686 Q675937
Q5542611 ?x1 ?x2 P248 Q19053437
Q383601 ?x1 ?x2 P518 Q844947
Q703566 ?x1 ?x2 P1365 Q941162
Q982358 ?x1 ?x2 P17 Q45
Q18844873 ?x1 ?x2 P817 Q902157
Q12371726 ?x1 ?x2 P1366 Q457072
Q21667232 ?x1 ?x2 P518 Q1138868
Q4409262 ?x1 ?x2 P131 Q1540321
Q19160723 ?x1 ?x2 P518 Q861259
Q4262397 ?x1 ?x2 P518 Q183061
Q13271143 ?x1 ?x2 P39 Q17599276
Q390295 ?x1 ?x2 P155 Q300447
Q18252232 ?x1 ?x2 P703 Q5
Q270993 ?x1 ?x2 P642 Q33
Q17025934 ?x1 ?x2 P156 Q16245792
Q2363504 ?x1 ?x2 P156 Q662029
Q10633845 ?x1 ?x2 P678 Q5867051
Q10908401 ?x1 ?x2 P460 Q5409489
Q9220045 ?x1 ?x2 P20 Q20571
Q19911899 ?x1 ?x2 P131 Q621000
Q68913 ?x1 ?x2 P17 Q41304
Q18034876 ?x1 ?x2 P703 Q83310
Q2817538 ?x1 ?x2 P361 Q44722
Q2657576 ?x1 ?x2 P17 Q142
Q10228311 ?x1 ?x2 P131 Q629024
Q182254 ?x1 ?x2 P453 Q716636
Q19842303 ?x1 ?x2 P39 Q484876
Q17342861 ?x1 ?x2 P518 Q861259
Q41570 ?x1 ?x2 P1365 Q5816
Q14331287 ?x1 ?x2 P20 Q48256
Q93667 ?x1 ?x2 P248 Q19091435
Q18761241 ?x1 ?x2 P20 Q2207540
Q18882871 ?x1 ?x2 P817 Q18907407
Q16829015 ?x1 ?x2 P248 Q19076429
Q1254 ?x1 ?x2 P1706 Q1065
Q20440756 ?x1 ?x2 P518 Q861259
Q14911537 ?x1 ?x2 P703 Q5
Q312593 ?x1 ?x2 P1365 Q2600750
Q9220400 ?x1 ?x2 P1013 Q21012909
Q1975283 ?x1 ?x2 P131 Q173761
Q7078067 ?x1 ?x2 P27 Q252
Q1211912 ?x1 ?x2 P453 Q20826316
Q2322004 ?x1 ?x2 P642 Q39797
Q2663707 ?x1 ?x2 P155 Q762725
Q18888864 ?x1 ?x2 P817 Q179856
Q20172966 ?x1 ?x2 P518 Q861259
Q6965060 ?x1 ?x2 P642 Q517
Q2655499 ?x1 ?x2 P131 Q797
Q20635178 ?x1 ?x2 P518 Q861259
Q3525448 ?x1 ?x2 P131 Q99
Q18263049 ?x1 ?x2 P703 Q5
Q17493824 ?x1 ?x2 P518 Q861259
Q296729 ?x1 ?x2 P1706 Q19848
Q15069689 ?x1 ?x2 P17 Q133356
Q4074404 ?x1 ?x2 P17 Q83286
Q20268868 ?x1 ?x2 P518 Q861259
Q18972947 ?x1 ?x2 P1343 Q18968099
Q21667010 ?x1 ?x2 P518 Q1138868
Q680257 ?x1 ?x2 P794 Q2095057
Q105660 ?x1 ?x2 P1686 Q1539062
Q1643503 ?x1 ?x2 P560 Q2381698
Q9217773 ?x1 ?x2 P20 Q185541
Q18298367 ?x1 ?x2 P703 Q5
Q6084728 ?x1 ?x2 P1366 Q16912674
Q21665714 ?x1 ?x2 P518 Q595597
Q21668106 ?x1 ?x2 P518 Q1138868
Q104137 ?x1 ?x2 P805 Q222461
Q21665321 ?x1 ?x2 P518 Q595597
Q16976471 ?x1 ?x2 P531 Q1883121
Q4395649 ?x1 ?x2 P17 Q15180
Q4080821 ?x1 ?x2 P17 Q801
Q18974224 ?x1 ?x2 P1343 Q18968099
Q164384 ?x1 ?x2 P1027 Q309350
Q18301065 ?x1 ?x2 P703 Q5
Q18848640 ?x1 ?x2 P817 Q179856
Q7781676 ?x1 ?x2 P248 Q19092497
Q17491757 ?x1 ?x2 P518 Q861259
Q15411571 ?x1 ?x2 P560 Q684
Q3384241 ?x1 ?x2 P1366 Q3009736
Q16094193 ?x1 ?x2 P410 Q493898
Q13099372 ?x1 ?x2 P1366 Q1287413
Q19883813 ?x1 ?x2 P518 Q861259
Q319943 ?x1 ?x2 P1366 Q117096
Q18844650 ?x1 ?x2 P1706 Q17113049
Q1043614 ?x1 ?x2 P1346 Q2049494
Q340238 ?x1 ?x2 P17 Q142
Q2384660 ?x1 ?x2 P131 Q173822
Q4660554 ?x1 ?x2 P156 Q2915600
Q16594022 ?x1 ?x2 P131 Q1437277
Q17300342 ?x1 ?x2 P39 Q723682
Q18272409 ?x1 ?x2 P703 Q5
Q3365377 ?x1 ?x2 P407 Q5146
Q66936 ?x1 ?x2 P248 Q20664543
Q109331 ?x1 ?x2 P453 Q2537674
Q18295590 ?x1 ?x2 P703 Q5
Q18040164 ?x1 ?x2 P703 Q83310
Q912441 ?x1 ?x2 P1366 Q1528137
Q20195803 ?x1 ?x2 P518 Q861259
Q10641047 ?x1 ?x2 P678 Q35409
Q2983786 ?x1 ?x2 P790 Q142355
Q18296988 ?x1 ?x2 P703 Q5
Q4176356 ?x1 ?x2 P17 Q15180
Q10461396 ?x1 ?x2 P678 Q37517
Q2178797 ?x1 ?x2 P654 Q6452640
Q12786490 ?x1 ?x2 P155 Q21074077
Q335312 ?x1 ?x2 P17 Q408
Q19912868 ?x1 ?x2 P518 Q861259
Q6914361 ?x1 ?x2 P453 Q855969
Q14890621 ?x1 ?x2 P703 Q5
Q20203432 ?x1 ?x2 P17 Q15180
Q14076981 ?x1 ?x2 P642 Q13715
Q21585423 ?x1 ?x2 P276 Q4129770
Q21668237 ?x1 ?x2 P518 Q830393
Q16846645 ?x1 ?x2 P248 Q19030409
Q18032051 ?x1 ?x2 P703 Q83310
Q539 ?x1 ?x2 P768 Q220
Q18641107 ?x1 ?x2 P642 Q64
Q6226839 ?x1 ?x2 P248 Q19051803
Q7791667 ?x1 ?x2 P248 Q19090638
Q441290 ?x1 ?x2 P17 Q17
Q18585525 ?x1 ?x2 P793 Q18595374
Q157092 ?x1 ?x2 P1001 Q42585
Q430210 ?x1 ?x2 P1366 Q763988
Q18845132 ?x1 ?x2 P817 Q898923
Q218567 ?x1 ?x2 P453 Q2669664
Q18034603 ?x1 ?x2 P703 Q83310
Q19290079 ?x1 ?x2 P131 Q5941
Q100102 ?x1 ?x2 P1366 Q100076
Q4098956 ?x1 ?x2 P17 Q15180
Q336750 ?x1 ?x2 P1365 Q335805
Q18969056 ?x1 ?x2 P1343 Q18968099
Q4526202 ?x1 ?x2 P131 Q484578
Q313917 ?x1 ?x2 P17 Q142
Q18046809 ?x1 ?x2 P703 Q83310
Q6238997 ?x1 ?x2 P1366 Q1441364
Q463824 ?x1 ?x2 P1366 Q11878277
Q18042730 ?x1 ?x2 P703 Q83310
Q332746 ?x1 ?x2 P1366 Q775821
Q17495308 ?x1 ?x2 P518 Q861259
Q338812 ?x1 ?x2 P1686 Q1004531
Q18254389 ?x1 ?x2 P703 Q5
Q106555 ?x1 ?x2 P1686 Q1405315
Q7330195 ?x1 ?x2 P248 Q19113358
Q8236980 ?x1 ?x2 P69 Q536282
Q18218490 ?x1 ?x2 P703 Q5
Q11767901 ?x1 ?x2 P1366 Q6271017
Q888937 ?x1 ?x2 P1366 Q436412
Q945887 ?x1 ?x2 P1686 Q4468652
Q4319787 ?x1 ?x2 P17 Q15180
Q16639693 ?x1 ?x2 P155 Q17622803
Q12912682 ?x1 ?x2 P155 Q12912673
Q362261 ?x1 ?x2 P642 Q17206
Q1194477 ?x1 ?x2 P453 Q4653
Q5545811 ?x1 ?x2 P248 Q19050879
Q4393299 ?x1 ?x2 P248 Q19091765
Q3227834 ?x1 ?x2 P518 Q268378
Q19824205 ?x1 ?x2 P518 Q861259
Q17093928 ?x1 ?x2 P131 Q2895
Q2128751 ?x1 ?x2 P817 Q109910
Q18970401 ?x1 ?x2 P1343 Q18968099
Q4898113 ?x1 ?x2 P248 Q21864318
Q21356771 ?x1 ?x2 P642 Q2177551
Q18296087 ?x1 ?x2 P703 Q5
Q4407912 ?x1 ?x2 P131 Q3224
Q10220573 ?x1 ?x2 P915 Q103305
Q14865236 ?x1 ?x2 P703 Q83310
Q319824 ?x1 ?x2 P1366 Q5712859
Q240463 ?x1 ?x2 P794 Q506
Q5477105 ?x1 ?x2 P805 Q16773560
Q722559 ?x1 ?x2 P1365 Q310592
Q20809144 ?x1 ?x2 P518 Q861259
Q1016685 ?x1 ?x2 P453 Q855969
Q3260695 ?x1 ?x2 P276 Q3022423
Q337117 ?x1 ?x2 P1366 Q5613021
Q34503 ?x1 ?x2 P1366 Q131394
Q18619599 ?x1 ?x2 P560 Q659
Q145609 ?x1 ?x2 P248 Q21567832
Q17491416 ?x1 ?x2 P518 Q861259
Q19905108 ?x1 ?x2 P518 Q861259
Q8010856 ?x1 ?x2 P248 Q19024260
Q48072 ?x1 ?x2 P794 Q18334257
Q3863241 ?x1 ?x2 P518 Q861259
Q1245291 ?x1 ?x2 P31 Q19968968
Q57956 ?x1 ?x2 P6 Q985
Q15245258 ?x1 ?x2 P460 Q11145398
Q18266666 ?x1 ?x2 P703 Q5
Q1845989 ?x1 ?x2 P175 Q279105
Q18267059 ?x1 ?x2 P703 Q5
Q863220 ?x1 ?x2 P1365 Q1820470
Q20635247 ?x1 ?x2 P518 Q861259
Q18048388 ?x1 ?x2 P703 Q83310
Q4178491 ?x1 ?x2 P131 Q159
Q19153404 ?x1 ?x2 P155 Q19128712
Q866319 ?x1 ?x2 P17 Q30
Q182056 ?x1 ?x2 P291 Q16
Q15527475 ?x1 ?x2 P81 Q474745
Q9687823 ?x1 ?x2 P20 Q840668
Q18049805 ?x1 ?x2 P703 Q83310
Q1471704 ?x1 ?x2 P642 Q29
Q708661 ?x1 ?x2 P453 Q13861254
Q5341743 ?x1 ?x2 P248 Q19063876
Q171534 ?x1 ?x2 P17 Q218
Q9158028 ?x1 ?x2 P1013 Q21012904
Q795187 ?x1 ?x2 P248 Q19089438
Q12961 ?x1 ?x2 P768 Q3142932
Q5305703 ?x1 ?x2 P1686 Q2452512
Q6296760 ?x1 ?x2 P915 Q114
Q1738272 ?x1 ?x2 P361 Q21015536
Q354150 ?x1 ?x2 P17 Q29
Q11967482 ?x1 ?x2 P794 Q21042959
Q4234106 ?x1 ?x2 P131 Q2184
Q3603527 ?x1 ?x2 P131 Q41843
Q16194932 ?x1 ?x2 P642 Q3558377
Q10873652 ?x1 ?x2 P460 Q10885706
Q460204 ?x1 ?x2 P1365 Q3820141
Q107325 ?x1 ?x2 P453 Q2570236
Q193703 ?x1 ?x2 P248 Q17316173
Q20816351 ?x1 ?x2 P518 Q861259
Q271377 ?x1 ?x2 P248 Q19031061
Q18972148 ?x1 ?x2 P1343 Q18968099
Q16218446 ?x1 ?x2 P31 Q19968968
Q18031426 ?x1 ?x2 P703 Q83310
Q2576795 ?x1 ?x2 P1686 Q534975
Q18301151 ?x1 ?x2 P703 Q5
Q18041841 ?x1 ?x2 P703 Q83310
Q21076091 ?x1 ?x2 P678 Q36602
Q20891498 ?x1 ?x2 P518 Q861259
Q3112657 ?x1 ?x2 P413 Q1198553
Q3141993 ?x1 ?x2 P1366 Q2898351
Q18026676 ?x1 ?x2 P703 Q83310
Q18032686 ?x1 ?x2 P703 Q83310
Q4817884 ?x1 ?x2 P453 Q384569
Q18971785 ?x1 ?x2 P1343 Q18968099
Q25250 ?x1 ?x2 P248 Q21503628
Q18666180 ?x1 ?x2 P20 Q132043
Q20278513 ?x1 ?x2 P518 Q861259
Q1226190 ?x1 ?x2 P1366 Q8077396
Q217546 ?x1 ?x2 P39 Q20163477
Q13099372 ?x1 ?x2 P1365 Q5006743
Q18156046 ?x1 ?x2 P276 Q3584573
Q5932411 ?x1 ?x2 P1365 Q16584756
Q12161481 ?x1 ?x2 P17 Q15180
Q16208697 ?x1 ?x2 P642 Q84
Q14331337 ?x1 ?x2 P1013 Q21012909
Q16675848 ?x1 ?x2 P17 Q142
Q17651989 ?x1 ?x2 P1066 Q15995850
Q40548 ?x1 ?x2 P156 Q40554
Q19609606 ?x1 ?x2 P518 Q861259
Q14171368 ?x1 ?x2 P453 Q717588
Q3817966 ?x1 ?x2 P453 Q21934612
Q18037801 ?x1 ?x2 P50 Q529309
Q17492496 ?x1 ?x2 P518 Q861259
Q4229426 ?x1 ?x2 P17 Q15180
Q11824922 ?x1 ?x2 P518 Q861259
Q10419644 ?x1 ?x2 P678 Q36602
Q923346 ?x1 ?x2 P805 Q17489375
Q4058839 ?x1 ?x2 P131 Q2184
Q1150087 ?x1 ?x2 P276 Q46
Q211 ?x1 ?x2 P1264 Q36669
Q800381 ?x1 ?x2 P81 Q2183200
Q17340195 ?x1 ?x2 P518 Q861259
Q5472194 ?x1 ?x2 P81 Q2193330
Q20354750 ?x1 ?x2 P518 Q861259
Q1142142 ?x1 ?x2 P518 Q166118
Q3486960 ?x1 ?x2 P560 Q667
Q75572 ?x1 ?x2 P642 Q469824
Q801070 ?x1 ?x2 P81 Q11757275
Q4249749 ?x1 ?x2 P131 Q130280
Q18129515 ?x1 ?x2 P20 Q35077
Q18261611 ?x1 ?x2 P703 Q5
