BEGIN: 2016-05-30 10:13:24 -0400
stdreif,path_2_v2,0,27.752516669,10000,200
stdreif,path_2_v2,1,44.073886959,10000,200
stdreif,path_2_v2,2,3.471305784,891,200
stdreif,path_2_v2,3,0.714865996,36,200
stdreif,path_2_v2,4,11.050222191,10000,200
stdreif,path_2_v2,5,0.148132217,8,200
stdreif,path_2_v2,6,41.133240061,10000,200
stdreif,path_2_v2,7,0.182520459,50,200
stdreif,path_2_v2,8,0.6789435,353,200
stdreif,path_2_v2,9,6.302200602,77,200
stdreif,path_2_v2,10,3.576693405,10000,200
stdreif,path_2_v2,11,0.19424045,12,200
stdreif,path_2_v2,12,0.915585499,390,200
stdreif,path_2_v2,13,2.865731015,5528,200
stdreif,path_2_v2,14,0.806643008,10000,200
stdreif,path_2_v2,15,0.339158401,10000,200
stdreif,path_2_v2,16,0.187565511,111,200
stdreif,path_2_v2,17,1.089034688,564,200
stdreif,path_2_v2,18,0.913818639,10000,200
stdreif,path_2_v2,19,0.093460939,1,200
stdreif,path_2_v2,20,0.180295734,42,200
stdreif,path_2_v2,21,1.497398383,26,200
stdreif,path_2_v2,22,1.184054369,10000,200
stdreif,path_2_v2,23,0.638985738,978,200
stdreif,path_2_v2,24,6.398787615,10000,200
stdreif,path_2_v2,25,0.349351682,9,200
stdreif,path_2_v2,26,1.577619139,10000,200
stdreif,path_2_v2,27,19.607638908,10000,200
stdreif,path_2_v2,28,0.658424917,3,200
stdreif,path_2_v2,29,1.608588738,2361,200
stdreif,path_2_v2,30,0.090814616,1,200
stdreif,path_2_v2,31,1.808152602,10000,200
stdreif,path_2_v2,32,2.594500481,10000,200
stdreif,path_2_v2,33,1.27694581,10000,200
stdreif,path_2_v2,34,1.146612773,10000,200
stdreif,path_2_v2,35,0.716376255,65,200
stdreif,path_2_v2,36,0.057133047,1,200
stdreif,path_2_v2,37,0.228077248,1470,200
stdreif,path_2_v2,38,0.783708818,10000,200
stdreif,path_2_v2,39,51.732966419,10000,200
stdreif,path_2_v2,40,4.333680905,10000,200
stdreif,path_2_v2,41,57.385584545,10000,200
stdreif,path_2_v2,42,1.555132917,10000,200
stdreif,path_2_v2,43,17.527190709,10000,200
stdreif,path_2_v2,44,2.143213887,10000,200
stdreif,path_2_v2,45,0.427874339,237,200
stdreif,path_2_v2,46,13.401367884,7464,200
stdreif,path_2_v2,47,1.717888586,3822,200
stdreif,path_2_v2,48,0.287319567,147,200
stdreif,path_2_v2,49,0.718913271,3696,200
stdreif,path_2_v2,50,0.511628803,3420,200
stdreif,path_2_v2,51,8.872282973,10000,200
