BEGIN: 2016-04-26 12:49:10 -0300
osgprop,01110,0,1.235579655,25,200
osgprop,01110,1,6.160434151,1,200
osgprop,01110,2,134.975754652,,timeout
osgprop,01110,3,120.004890335,,timeout
osgprop,01110,4,120.122066065,,timeout
osgprop,01110,5,120.06372091,,timeout
osgprop,01110,6,120.061353655,,timeout
osgprop,01110,7,120.119833086,,timeout
osgprop,01110,8,120.122049685,,timeout
osgprop,01110,9,120.063615819,,timeout
osgprop,01110,10,120.004241717,,timeout
osgprop,01110,11,120.118157172,,timeout
END: 2016-04-26 13:09:33 -0300
