BEGIN: 2016-04-26 12:21:38 -0300
osgprop,00110,0,1.386718448,45,200
osgprop,00110,1,6.371515171,238,200
osgprop,00110,2,12.214883388,490,200
osgprop,00110,3,0.224022625,2,200
osgprop,00110,4,32.289978997,8005,200
osgprop,00110,5,1.998024547,40,200
osgprop,00110,6,0.14161609,14,200
osgprop,00110,7,1.484983678,201,200
osgprop,00110,8,0.040294668,1,200
osgprop,00110,9,0.459259659,7,200
osgprop,00110,10,3.707687919,613,200
osgprop,00110,11,120.121980755,,timeout
osgprop,00110,12,120.12176471,,timeout
osgprop,00110,13,120.119350846,,timeout
osgprop,00110,14,120.062957389,,timeout
osgprop,00110,15,120.121681672,,timeout
osgprop,00110,16,120.121384315,,timeout
osgprop,00110,17,120.063311094,,timeout
osgprop,00110,18,120.085695026,,timeout
osgprop,00110,19,120.105968897,,timeout
osgprop,00110,20,120.07335626,,timeout
END: 2016-04-26 12:42:39 -0300
